yy,mm,dd,Time,river,week,site,loc,period,wt_lbs,wt_kg,lgth,freq,Flbin
1994,5,19,,MARGAREE,3,17,LOWER,PM,134,60.8,250,37,250
1994,5,19,,MARGAREE,3,17,LOWER,PM,134,60.8,255,48,255
1994,5,19,,MARGAREE,3,17,LOWER,PM,134,60.8,260,52,260
1994,5,19,,MARGAREE,3,17,LOWER,PM,134,60.8,265,52,265
1994,5,19,,MARGAREE,3,17,LOWER,PM,134,60.8,270,28,270
1994,5,19,,MARGAREE,3,17,LOWER,PM,134,60.8,275,12,275
1994,5,19,,MARGAREE,3,17,LOWER,PM,134,60.8,280,2,280
1994,5,19,,MARGAREE,3,17,LOWER,PM,134,60.8,285,1,285
1994,5,19,,MARGAREE,3,17,LOWER,PM,134,60.8,290,1,290
1994,5,21,,MARGAREE,3,17,LOWER,AM,134,60.8,235,1,235
1994,5,21,,MARGAREE,3,17,LOWER,AM,134,60.8,240,7,240
1994,5,21,,MARGAREE,3,17,LOWER,AM,134,60.8,245,13,245
1994,5,21,,MARGAREE,3,17,LOWER,AM,134,60.8,250,36,250
1994,5,21,,MARGAREE,3,17,LOWER,AM,134,60.8,255,48,255
1994,5,21,,MARGAREE,3,17,LOWER,AM,134,60.8,260,62,260
1994,5,21,,MARGAREE,3,17,LOWER,AM,134,60.8,265,49,265
1994,5,21,,MARGAREE,3,17,LOWER,AM,134,60.8,270,21,270
1994,5,21,,MARGAREE,3,17,LOWER,AM,134,60.8,275,8,275
1994,5,25,,MARGAREE,4,17,LOWER,AM,25,11.3,235,1,235
1994,5,25,,MARGAREE,4,17,LOWER,AM,25,11.3,240,1,240
1994,5,25,,MARGAREE,4,17,LOWER,AM,25,11.3,245,7,245
1994,5,25,,MARGAREE,4,17,LOWER,AM,25,11.3,250,9,250
1994,5,25,,MARGAREE,4,17,LOWER,AM,25,11.3,255,11,255
1994,5,25,,MARGAREE,4,17,LOWER,AM,25,11.3,260,11,260
1994,5,25,,MARGAREE,4,17,LOWER,AM,25,11.3,265,5,265
1994,5,25,,MARGAREE,4,17,LOWER,AM,25,11.3,270,2,270
1994,6,4,,MARGAREE,5,17,LOWER,PM,139,63,230,1,230
1994,6,4,,MARGAREE,5,17,LOWER,PM,139,63,235,2,235
1994,6,4,,MARGAREE,5,17,LOWER,PM,139,63,240,11,240
1994,6,4,,MARGAREE,5,17,LOWER,PM,139,63,245,31,245
1994,6,4,,MARGAREE,5,17,LOWER,PM,139,63,250,43,250
1994,6,4,,MARGAREE,5,17,LOWER,PM,139,63,255,59,255
1994,6,4,,MARGAREE,5,17,LOWER,PM,139,63,260,55,260
1994,6,4,,MARGAREE,5,17,LOWER,PM,139,63,265,40,265
1994,6,4,,MARGAREE,5,17,LOWER,PM,139,63,270,12,270
1994,6,4,,MARGAREE,5,17,LOWER,PM,139,63,275,7,275
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,220,1,220
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,225,1,225
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,230,5,230
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,235,6,235
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,240,12,240
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,245,18,245
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,250,31,250
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,255,58,255
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,260,46,260
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,265,32,265
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,270,10,270
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,275,6,275
1994,6,7,,MARGAREE,6,17,LOWER,AM,120,54.4,280,1,280
1994,5,13,,MARGAREE,2,26,LOWER,AM,110,49.9,235,1,235
1994,5,13,,MARGAREE,2,26,LOWER,AM,110,49.9,240,7,240
1994,5,13,,MARGAREE,2,26,LOWER,AM,110,49.9,245,13,245
1994,5,13,,MARGAREE,2,26,LOWER,AM,110,49.9,250,35,250
1994,5,13,,MARGAREE,2,26,LOWER,AM,110,49.9,255,38,255
1994,5,13,,MARGAREE,2,26,LOWER,AM,110,49.9,260,33,260
1994,5,13,,MARGAREE,2,26,LOWER,AM,110,49.9,265,58,265
1994,5,13,,MARGAREE,2,26,LOWER,AM,110,49.9,270,31,270
1994,5,13,,MARGAREE,2,26,LOWER,AM,110,49.9,275,14,275
1994,5,13,,MARGAREE,2,26,LOWER,AM,110,49.9,280,2,280
1994,5,13,,MARGAREE,2,26,LOWER,AM,110,49.9,285,2,285
1994,5,17,,MARGAREE,3,26,LOWER,AM,126,57.2,240,2,240
1994,5,17,,MARGAREE,3,26,LOWER,AM,126,57.2,245,5,245
1994,5,17,,MARGAREE,3,26,LOWER,AM,126,57.2,250,37,250
1994,5,17,,MARGAREE,3,26,LOWER,AM,126,57.2,255,54,255
1994,5,17,,MARGAREE,3,26,LOWER,AM,126,57.2,260,48,260
1994,5,17,,MARGAREE,3,26,LOWER,AM,126,57.2,265,47,265
1994,5,17,,MARGAREE,3,26,LOWER,AM,126,57.2,270,14,270
1994,5,17,,MARGAREE,3,26,LOWER,AM,126,57.2,275,10,275
1994,5,17,,MARGAREE,3,26,LOWER,AM,126,57.2,280,2,280
1994,5,17,,MARGAREE,3,26,LOWER,AM,126,57.2,285,2,285
1994,5,17,,MARGAREE,3,26,LOWER,AM,126,57.2,290,2,290
1994,6,1,,MARGAREE,5,26,LOWER,AM,130,59,230,1,230
1994,6,1,,MARGAREE,5,26,LOWER,AM,130,59,235,3,235
1994,6,1,,MARGAREE,5,26,LOWER,AM,130,59,240,6,240
1994,6,1,,MARGAREE,5,26,LOWER,AM,130,59,245,16,245
1994,6,1,,MARGAREE,5,26,LOWER,AM,130,59,250,36,250
1994,6,1,,MARGAREE,5,26,LOWER,AM,130,59,255,42,255
1994,6,1,,MARGAREE,5,26,LOWER,AM,130,59,260,58,260
1994,6,1,,MARGAREE,5,26,LOWER,AM,130,59,265,37,265
1994,6,1,,MARGAREE,5,26,LOWER,AM,130,59,270,27,270
1994,6,1,,MARGAREE,5,26,LOWER,AM,130,59,275,5,275
1994,6,1,,MARGAREE,5,26,LOWER,AM,130,59,280,1,280
1994,6,2,,MARGAREE,5,27,LOWER,AM,61,27.7,235,1,235
1994,6,2,,MARGAREE,5,27,LOWER,AM,61,27.7,240,2,240
1994,6,2,,MARGAREE,5,27,LOWER,AM,61,27.7,245,9,245
1994,6,2,,MARGAREE,5,27,LOWER,AM,61,27.7,250,11,250
1994,6,2,,MARGAREE,5,27,LOWER,AM,61,27.7,255,28,255
1994,6,2,,MARGAREE,5,27,LOWER,AM,61,27.7,260,33,260
1994,6,2,,MARGAREE,5,27,LOWER,AM,61,27.7,265,23,265
1994,6,2,,MARGAREE,5,27,LOWER,AM,61,27.7,270,9,270
1994,6,2,,MARGAREE,5,27,LOWER,AM,61,27.7,275,2,275
1994,5,9,,MARGAREE,2,33,UPPER,PM,108,49,235,2,235
1994,5,9,,MARGAREE,2,33,UPPER,PM,108,49,240,4,240
1994,5,9,,MARGAREE,2,33,UPPER,PM,108,49,245,14,245
1994,5,9,,MARGAREE,2,33,UPPER,PM,108,49,250,29,250
1994,5,9,,MARGAREE,2,33,UPPER,PM,108,49,255,29,255
1994,5,9,,MARGAREE,2,33,UPPER,PM,108,49,260,38,260
1994,5,9,,MARGAREE,2,33,UPPER,PM,108,49,265,45,265
1994,5,9,,MARGAREE,2,33,UPPER,PM,108,49,270,30,270
1994,5,9,,MARGAREE,2,33,UPPER,PM,108,49,275,8,275
1994,5,9,,MARGAREE,2,33,UPPER,PM,108,49,280,2,280
1994,5,9,,MARGAREE,2,33,UPPER,PM,108,49,285,1,285
1994,5,13,,MARGAREE,2,33,UPPER,AM,104,47.2,235,1,235
1994,5,13,,MARGAREE,2,33,UPPER,AM,104,47.2,240,5,240
1994,5,13,,MARGAREE,2,33,UPPER,AM,104,47.2,245,16,245
1994,5,13,,MARGAREE,2,33,UPPER,AM,104,47.2,250,26,250
1994,5,13,,MARGAREE,2,33,UPPER,AM,104,47.2,255,41,255
1994,5,13,,MARGAREE,2,33,UPPER,AM,104,47.2,260,51,260
1994,5,13,,MARGAREE,2,33,UPPER,AM,104,47.2,265,42,265
1994,5,13,,MARGAREE,2,33,UPPER,AM,104,47.2,270,33,270
1994,5,13,,MARGAREE,2,33,UPPER,AM,104,47.2,275,9,275
1994,5,13,,MARGAREE,2,33,UPPER,AM,104,47.2,280,3,280
1994,5,13,,MARGAREE,2,33,UPPER,AM,104,47.2,285,1,285
1994,5,19,,MARGAREE,3,33,UPPER,AM,132,59.9,235,1,235
1994,5,19,,MARGAREE,3,33,UPPER,AM,132,59.9,240,2,240
1994,5,19,,MARGAREE,3,33,UPPER,AM,132,59.9,245,15,245
1994,5,19,,MARGAREE,3,33,UPPER,AM,132,59.9,250,40,250
1994,5,19,,MARGAREE,3,33,UPPER,AM,132,59.9,255,59,255
1994,5,19,,MARGAREE,3,33,UPPER,AM,132,59.9,260,52,260
1994,5,19,,MARGAREE,3,33,UPPER,AM,132,59.9,265,36,265
1994,5,19,,MARGAREE,3,33,UPPER,AM,132,59.9,270,24,270
1994,5,19,,MARGAREE,3,33,UPPER,AM,132,59.9,275,17,275
1994,5,19,,MARGAREE,3,33,UPPER,AM,132,59.9,285,1,285
1994,5,19,,MARGAREE,3,33,UPPER,AM,132,59.9,295,1,295
1994,5,30,,MARGAREE,5,33,UPPER,PM,131,59.4,235,2,235
1994,5,30,,MARGAREE,5,33,UPPER,PM,131,59.4,240,7,240
1994,5,30,,MARGAREE,5,33,UPPER,PM,131,59.4,245,18,245
1994,5,30,,MARGAREE,5,33,UPPER,PM,131,59.4,250,33,250
1994,5,30,,MARGAREE,5,33,UPPER,PM,131,59.4,255,54,255
1994,5,30,,MARGAREE,5,33,UPPER,PM,131,59.4,260,62,260
1994,5,30,,MARGAREE,5,33,UPPER,PM,131,59.4,265,35,265
1994,5,30,,MARGAREE,5,33,UPPER,PM,131,59.4,270,18,270
1994,5,30,,MARGAREE,5,33,UPPER,PM,131,59.4,275,3,275
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,210,1,210
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,215,4,215
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,220,3,220
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,225,11,225
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,230,12,230
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,235,21,235
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,240,39,240
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,245,33,245
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,250,45,250
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,255,23,255
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,260,25,260
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,265,3,265
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,270,2,270
1994,6,13,,MARGAREE,7,33,UPPER,AM,95,43.1,275,1,275
1994,5,22,,MARGAREE,4,35,UPPER,PM,129,58.5,235,2,235
1994,5,22,,MARGAREE,4,35,UPPER,PM,129,58.5,240,9,240
1994,5,22,,MARGAREE,4,35,UPPER,PM,129,58.5,245,13,245
1994,5,22,,MARGAREE,4,35,UPPER,PM,129,58.5,250,28,250
1994,5,22,,MARGAREE,4,35,UPPER,PM,129,58.5,255,48,255
1994,5,22,,MARGAREE,4,35,UPPER,PM,129,58.5,260,56,260
1994,5,22,,MARGAREE,4,35,UPPER,PM,129,58.5,265,40,265
1994,5,22,,MARGAREE,4,35,UPPER,PM,129,58.5,270,25,270
1994,5,22,,MARGAREE,4,35,UPPER,PM,129,58.5,275,13,275
1994,5,22,,MARGAREE,4,35,UPPER,PM,129,58.5,280,2,280
1994,5,22,,MARGAREE,4,35,UPPER,PM,129,58.5,295,1,295
1994,6,4,,MARGAREE,5,35,UPPER,PM,127,57.6,235,1,235
1994,6,4,,MARGAREE,5,35,UPPER,PM,127,57.6,240,4,240
1994,6,4,,MARGAREE,5,35,UPPER,PM,127,57.6,245,9,245
1994,6,4,,MARGAREE,5,35,UPPER,PM,127,57.6,250,36,250
1994,6,4,,MARGAREE,5,35,UPPER,PM,127,57.6,255,46,255
1994,6,4,,MARGAREE,5,35,UPPER,PM,127,57.6,260,64,260
1994,6,4,,MARGAREE,5,35,UPPER,PM,127,57.6,265,41,265
1994,6,4,,MARGAREE,5,35,UPPER,PM,127,57.6,270,20,270
1994,6,4,,MARGAREE,5,35,UPPER,PM,127,57.6,275,6,275
1994,6,4,,MARGAREE,5,35,UPPER,PM,127,57.6,280,1,280
1994,6,6,,MARGAREE,6,37,UPPER,PM,115,52.2,235,2,235
1994,6,6,,MARGAREE,6,37,UPPER,PM,115,52.2,240,7,240
1994,6,6,,MARGAREE,6,37,UPPER,PM,115,52.2,245,18,245
1994,6,6,,MARGAREE,6,37,UPPER,PM,115,52.2,250,32,250
1994,6,6,,MARGAREE,6,37,UPPER,PM,115,52.2,255,43,255
1994,6,6,,MARGAREE,6,37,UPPER,PM,115,52.2,260,59,260
1994,6,6,,MARGAREE,6,37,UPPER,PM,115,52.2,265,32,265
1994,6,6,,MARGAREE,6,37,UPPER,PM,115,52.2,270,24,270
1994,6,6,,MARGAREE,6,37,UPPER,PM,115,52.2,280,1,280
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,240,3,240
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,245,15,245
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,250,33,250
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,255,35,255
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,260,56,260
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,265,38,265
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,270,37,270
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,275,16,275
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,280,2,280
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,285,1,285
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,290,1,290
1994,5,18,,MARGAREE,3,38,UPPER,PM,128,58.1,295,1,295
1994,5,21,,MARGAREE,3,38,UPPER,PM,124,56.2,235,1,235
1994,5,21,,MARGAREE,3,38,UPPER,PM,124,56.2,240,4,240
1994,5,21,,MARGAREE,3,38,UPPER,PM,124,56.2,245,11,245
1994,5,21,,MARGAREE,3,38,UPPER,PM,124,56.2,250,45,250
1994,5,21,,MARGAREE,3,38,UPPER,PM,124,56.2,255,40,255
1994,5,21,,MARGAREE,3,38,UPPER,PM,124,56.2,260,55,260
1994,5,21,,MARGAREE,3,38,UPPER,PM,124,56.2,265,35,265
1994,5,21,,MARGAREE,3,38,UPPER,PM,124,56.2,270,26,270
1994,5,21,,MARGAREE,3,38,UPPER,PM,124,56.2,275,10,275
1994,5,21,,MARGAREE,3,38,UPPER,PM,124,56.2,280,1,280
1994,5,29,,MARGAREE,5,41,UPPER,PM,125,56.7,235,2,235
1994,5,29,,MARGAREE,5,41,UPPER,PM,125,56.7,240,3,240
1994,5,29,,MARGAREE,5,41,UPPER,PM,125,56.7,245,12,245
1994,5,29,,MARGAREE,5,41,UPPER,PM,125,56.7,250,26,250
1994,5,29,,MARGAREE,5,41,UPPER,PM,125,56.7,255,34,255
1994,5,29,,MARGAREE,5,41,UPPER,PM,125,56.7,260,50,260
1994,5,29,,MARGAREE,5,41,UPPER,PM,125,56.7,265,47,265
1994,5,29,,MARGAREE,5,41,UPPER,PM,125,56.7,270,25,270
1994,5,29,,MARGAREE,5,41,UPPER,PM,125,56.7,275,9,275
1994,5,29,,MARGAREE,5,41,UPPER,PM,125,56.7,280,6,280
1994,6,1,,MARGAREE,5,41,UPPER,AM,137,62.1,240,6,240
1994,6,1,,MARGAREE,5,41,UPPER,AM,137,62.1,245,21,245
1994,6,1,,MARGAREE,5,41,UPPER,AM,137,62.1,250,34,250
1994,6,1,,MARGAREE,5,41,UPPER,AM,137,62.1,255,45,255
1994,6,1,,MARGAREE,5,41,UPPER,AM,137,62.1,260,55,260
1994,6,1,,MARGAREE,5,41,UPPER,AM,137,62.1,265,41,265
1994,6,1,,MARGAREE,5,41,UPPER,AM,137,62.1,270,28,270
1994,6,1,,MARGAREE,5,41,UPPER,AM,137,62.1,275,10,275
1994,6,1,,MARGAREE,5,41,UPPER,AM,137,62.1,280,1,280
1994,6,1,,MARGAREE,5,41,UPPER,AM,137,62.1,300,1,300
1994,5,8,,MARGAREE,2,48,UPPER,AM,3,1.4,250,1,250
1994,5,8,,MARGAREE,2,48,UPPER,AM,3,1.4,255,3,255
1994,5,8,,MARGAREE,2,48,UPPER,AM,3,1.4,260,1,260
1994,5,8,,MARGAREE,2,48,UPPER,AM,3,1.4,265,1,265
1994,6,2,,MARGAREE,5,49,UPPER,PM,118,53.5,235,4,235
1994,6,2,,MARGAREE,5,49,UPPER,PM,118,53.5,240,7,240
1994,6,2,,MARGAREE,5,49,UPPER,PM,118,53.5,245,8,245
1994,6,2,,MARGAREE,5,49,UPPER,PM,118,53.5,250,39,250
1994,6,2,,MARGAREE,5,49,UPPER,PM,118,53.5,255,49,255
1994,6,2,,MARGAREE,5,49,UPPER,PM,118,53.5,260,54,260
1994,6,2,,MARGAREE,5,49,UPPER,PM,118,53.5,265,35,265
1994,6,2,,MARGAREE,5,49,UPPER,PM,118,53.5,270,22,270
1994,6,2,,MARGAREE,5,49,UPPER,PM,118,53.5,275,6,275
1994,5,26,,MARGAREE,4,52,UPPER,PM,127,57.6,230,1,230
1994,5,26,,MARGAREE,4,52,UPPER,PM,127,57.6,235,3,235
1994,5,26,,MARGAREE,4,52,UPPER,PM,127,57.6,240,4,240
1994,5,26,,MARGAREE,4,52,UPPER,PM,127,57.6,245,20,245
1994,5,26,,MARGAREE,4,52,UPPER,PM,127,57.6,250,39,250
1994,5,26,,MARGAREE,4,52,UPPER,PM,127,57.6,255,51,255
1994,5,26,,MARGAREE,4,52,UPPER,PM,127,57.6,260,54,260
1994,5,26,,MARGAREE,4,52,UPPER,PM,127,57.6,265,36,265
1994,5,26,,MARGAREE,4,52,UPPER,PM,127,57.6,270,16,270
1994,5,26,,MARGAREE,4,52,UPPER,PM,127,57.6,275,7,275
1994,5,12,,MARGAREE,2,60,UPPER,AM,23,10.4,240,3,240
1994,5,12,,MARGAREE,2,60,UPPER,AM,23,10.4,250,9,250
1994,5,12,,MARGAREE,2,60,UPPER,AM,23,10.4,255,3,255
1994,5,12,,MARGAREE,2,60,UPPER,AM,23,10.4,260,13,260
1994,5,12,,MARGAREE,2,60,UPPER,AM,23,10.4,265,9,265
1994,5,12,,MARGAREE,2,60,UPPER,AM,23,10.4,270,4,270
1994,5,12,,MARGAREE,2,60,UPPER,AM,23,10.4,275,1,275
1994,5,20,,MARGAREE,3,60,UPPER,AM,130,59,240,4,240
1994,5,20,,MARGAREE,3,60,UPPER,AM,130,59,245,18,245
1994,5,20,,MARGAREE,3,60,UPPER,AM,130,59,250,45,250
1994,5,20,,MARGAREE,3,60,UPPER,AM,130,59,255,59,255
1994,5,20,,MARGAREE,3,60,UPPER,AM,130,59,260,52,260
1994,5,20,,MARGAREE,3,60,UPPER,AM,130,59,265,35,265
1994,5,20,,MARGAREE,3,60,UPPER,AM,130,59,270,16,270
1994,5,20,,MARGAREE,3,60,UPPER,AM,130,59,275,7,275
1994,5,20,,MARGAREE,3,60,UPPER,AM,130,59,280,2,280
1994,5,28,,MARGAREE,4,"1,8",LOWER,PM,140,63.5,215,1,215
1994,5,28,,MARGAREE,4,"1,8",LOWER,PM,140,63.5,230,1,230
1994,5,28,,MARGAREE,4,"1,8",LOWER,PM,140,63.5,235,1,235
1994,5,28,,MARGAREE,4,"1,8",LOWER,PM,140,63.5,240,5,240
1994,5,28,,MARGAREE,4,"1,8",LOWER,PM,140,63.5,245,24,245
1994,5,28,,MARGAREE,4,"1,8",LOWER,PM,140,63.5,250,33,250
1994,5,28,,MARGAREE,4,"1,8",LOWE,PM,140,63.5,255,48,255
1994,5,28,,MARGAREE,4,"1,8",LOWE,PM,140,63.5,260,54,260
1994,5,28,,MARGAREE,4,"1,8",LOWE,PM,140,63.5,265,31,265
1994,5,28,,MARGAREE,4,"1,8",LOWE,PM,140,63.5,270,36,270
1994,5,28,,MARGAREE,4,"1,8",LOWE,PM,140,63.5,275,9,275
1994,5,28,,MARGAREE,4,"1,8",LOWE,PM,140,63.5,280,5,280
1994,5,28,,MARGAREE,4,"1,8",LOWE,PM,140,63.5,285,1,285
1994,5,30,,MARGAREE,5,"1,8",LOWE,AM,146,66.2,220,1,220
1994,5,30,,MARGAREE,5,"1,8",LOWE,AM,146,66.2,235,2,235
1994,5,30,,MARGAREE,5,"1,8",LOWE,AM,146,66.2,240,4,240
1994,5,30,,MARGAREE,5,"1,8",LOWE,AM,146,66.2,245,14,245
1994,5,30,,MARGAREE,5,"1,8",LOWE,AM,146,66.2,250,34,250
1994,5,30,,MARGAREE,5,"1,8",LOWE,AM,146,66.2,255,58,255
1994,5,30,,MARGAREE,5,"1,8",LOWE,AM,146,66.2,260,51,260
1994,5,30,,MARGAREE,5,"1,8",LOWE,AM,146,66.2,265,60,265
1994,5,30,,MARGAREE,5,"1,8",LOWE,AM,146,66.2,270,35,270
1994,5,30,,MARGAREE,5,"1,8",LOWE,AM,146,66.2,275,6,275
1994,5,30,,MARGAREE,5,"1,8",LOWE,AM,146,66.2,280,1,280
1994,5,31,,MARGAREE,5,"1,8",LOWE,PM,130,59,240,5,240
1994,5,31,,MARGAREE,5,"1,8",LOWE,PM,130,59,245,10,245
1994,5,31,,MARGAREE,5,"1,8",LOWE,PM,130,59,250,28,250
1994,5,31,,MARGAREE,5,"1,8",LOWE,PM,130,59,255,51,255
1994,5,31,,MARGAREE,5,"1,8",LOWE,PM,130,59,260,56,260
1994,5,31,,MARGAREE,5,"1,8",LOWE,PM,130,59,265,41,265
1994,5,31,,MARGAREE,5,"1,8",LOWE,PM,130,59,270,23,270
1994,5,31,,MARGAREE,5,"1,8",LOWE,PM,130,59,275,10,275
1994,5,31,,MARGAREE,5,"1,8",LOWE,PM,130,59,280,2,280
1994,5,10,,MARGAREE,2,"12,17",LOWE,PM,96,43.5,240,11,240
1994,5,10,,MARGAREE,2,"12,17",LOWE,PM,96,43.5,245,12,245
1994,5,10,,MARGAREE,2,"12,17",LOWE,PM,96,43.5,250,16,250
1994,5,10,,MARGAREE,2,"12,17",LOWE,PM,96,43.5,255,39,255
1994,5,10,,MARGAREE,2,"12,17",LOWE,PM,96,43.5,260,46,260
1994,5,10,,MARGAREE,2,"12,17",LOWE,PM,96,43.5,265,29,265
1994,5,10,,MARGAREE,2,"12,17",LOWE,PM,96,43.5,270,12,270
1994,5,10,,MARGAREE,2,"12,17",LOWE,PM,96,43.5,275,5,275
1994,5,10,,MARGAREE,2,"12,17",LOWE,PM,96,43.5,280,1,280
1994,5,10,,MARGAREE,2,"12,17",LOWE,PM,96,43.5,285,1,285
1994,5,11,,MARGAREE,2,"15,17",LOWE,PM,129,58.5,235,3,235
1994,5,11,,MARGAREE,2,"15,17",LOWE,PM,129,58.5,240,5,240
1994,5,11,,MARGAREE,2,"15,17",LOWE,PM,129,58.5,245,22,245
1994,5,11,,MARGAREE,2,"15,17",LOWE,PM,129,58.5,250,41,250
1994,5,11,,MARGAREE,2,"15,17",LOWE,PM,129,58.5,255,36,255
1994,5,11,,MARGAREE,2,"15,17",LOWE,PM,129,58.5,260,49,260
1994,5,11,,MARGAREE,2,"15,17",LOWE,PM,129,58.5,265,44,265
1994,5,11,,MARGAREE,2,"15,17",LOWE,PM,129,58.5,270,30,270
1994,5,11,,MARGAREE,2,"15,17",LOWE,PM,129,58.5,275,5,275
1994,5,11,,MARGAREE,2,"15,17",LOWE,PM,129,58.5,280,2,280
1994,5,16,,MARGAREE,3,"17,12, 5",LOWE,AM,96,43.5,240,2,240
1994,5,16,,MARGAREE,3,"17,12, 5",LOWE,AM,96,43.5,245,13,245
1994,5,16,,MARGAREE,3,"17,12, 5",LOWE,AM,96,43.5,250,30,250
1994,5,16,,MARGAREE,3,"17,12, 5",LOWE,AM,96,43.5,255,40,255
1994,5,16,,MARGAREE,3,"17,12, 5",LOWE,AM,96,43.5,260,44,260
1994,5,16,,MARGAREE,3,"17,12, 5",LOWE,AM,96,43.5,265,45,265
1994,5,16,,MARGAREE,3,"17,12, 5",LOWE,AM,96,43.5,270,34,270
1994,5,16,,MARGAREE,3,"17,12, 5",LOWE,AM,96,43.5,275,12,275
1994,5,16,,MARGAREE,3,"17,12, 5",LOWE,AM,96,43.5,280,5,280
1994,5,16,,MARGAREE,3,"17,12, 5",LOWE,AM,96,43.5,285,1,285
1994,5,26,,MARGAREE,4,"17,5",LOWE,AM,115,52.2,235,1,235
1994,5,26,,MARGAREE,4,"17,5",LOWE,AM,115,52.2,240,7,240
1994,5,26,,MARGAREE,4,"17,5",LOWE,AM,115,52.2,245,14,245
1994,5,26,,MARGAREE,4,"17,5",LOWE,AM,115,52.2,250,30,250
1994,5,26,,MARGAREE,4,"17,5",LOWE,AM,115,52.2,255,46,255
1994,5,26,,MARGAREE,4,"17,5",LOWE,AM,115,52.2,260,45,260
1994,5,26,,MARGAREE,4,"17,5",LOWE,AM,115,52.2,265,46,265
1994,5,26,,MARGAREE,4,"17,5",LOWE,AM,115,52.2,270,16,270
1994,5,26,,MARGAREE,4,"17,5",LOWE,AM,115,52.2,275,4,275
1994,5,26,,MARGAREE,4,"17,5",LOWE,AM,115,52.2,280,1,280
1994,5,27,,MARGAREE,4,"26,1",LOWE,PM,114,51.7,235,1,235
1994,5,27,,MARGAREE,4,"26,1",LOWE,PM,114,51.7,240,5,240
1994,5,27,,MARGAREE,4,"26,1",LOWE,PM,114,51.7,245,10,245
1994,5,27,,MARGAREE,4,"26,1",LOWE,PM,114,51.7,250,33,250
1994,5,27,,MARGAREE,4,"26,1",LOWE,PM,114,51.7,255,38,255
1994,5,27,,MARGAREE,4,"26,1",LOWE,PM,114,51.7,260,51,260
1994,5,27,,MARGAREE,4,"26,1",LOWE,PM,114,51.7,265,34,265
1994,5,27,,MARGAREE,4,"26,1",LOWE,PM,114,51.7,270,23,270
1994,5,27,,MARGAREE,4,"26,1",LOWE,PM,114,51.7,275,3,275
1994,5,27,,MARGAREE,4,"26,1",LOWE,PM,114,51.7,285,1,285
1994,6,7,,MARGAREE,6,"35,37",UPPER,PM,114,51.7,230,2,230
1994,6,7,,MARGAREE,6,"35,37",UPPER,PM,114,51.7,235,10,235
1994,6,7,,MARGAREE,6,"35,37",UPPER,PM,114,51.7,240,9,240
1994,6,7,,MARGAREE,6,"35,37",UPPER,PM,114,51.7,245,23,245
1994,6,7,,MARGAREE,6,"35,37",UPPER,PM,114,51.7,250,42,250
1994,6,7,,MARGAREE,6,"35,37",UPPER,PM,114,51.7,255,42,255
1994,6,7,,MARGAREE,6,"35,37",UPPER,PM,114,51.7,260,54,260
1994,6,7,,MARGAREE,6,"35,37",UPPER,PM,114,51.7,265,30,265
1994,6,7,,MARGAREE,6,"35,37",UPPER,PM,114,51.7,270,14,270
1994,5,17,,MARGAREE,3,"37,60",UPPER,PM,46,20.9,240,4,240
1994,5,17,,MARGAREE,3,"37,60",UPPER,PM,46,20.9,245,4,245
