yy,mm,dd,Time,river,week,site,loc,period,wt_lbs,wt_kg,lgth,freq,Flbin,DATETIME,SITE1,SITE2,SITE3,id,length_bin_id,FLAG_SITE,FLAG_PERIOD,FLAG_AM_PM_PERIOD_DISCREPANCIES
1990,5,14,,,3,67,UPPER,PM,,,287,14,285,1990-05-14 00:00:00,67,,,1990051467,28.5,,,
1990,5,14,,,3,67,UPPER,PM,,,292,7,290,1990-05-14 00:00:00,67,,,1990051467,29.0,,,
1990,5,14,,,3,67,UPPER,PM,,,297,3,295,1990-05-14 00:00:00,67,,,1990051467,29.5,,,
1990,5,14,,,3,67,UPPER,PM,,,302,3,300,1990-05-14 00:00:00,67,,,1990051467,30.0,,,
1990,5,14,,,3,67,UPPER,PM,,,307,1,305,1990-05-14 00:00:00,67,,,1990051467,30.5,,,
1990,5,14,,,3,67,UPPER,PM,,,312,1,310,1990-05-14 00:00:00,67,,,1990051467,31.0,,,
1990,5,15,,,3,33,UPPER,AM,,,237,1,235,1990-05-15 00:00:00,33,,,1990051533,23.5,,,
1990,5,15,,,3,33,UPPER,AM,,,242,6,240,1990-05-15 00:00:00,33,,,1990051533,24.0,,,
1990,5,15,,,3,33,UPPER,AM,,,247,15,245,1990-05-15 00:00:00,33,,,1990051533,24.5,,,
1990,5,15,,,3,33,UPPER,AM,,,252,31,250,1990-05-15 00:00:00,33,,,1990051533,25.0,,,
1990,5,15,,,3,33,UPPER,AM,,,257,22,255,1990-05-15 00:00:00,33,,,1990051533,25.5,,,
1990,5,15,,,3,33,UPPER,AM,,,262,21,260,1990-05-15 00:00:00,33,,,1990051533,26.0,,,
1990,5,15,,,3,33,UPPER,AM,,,267,25,265,1990-05-15 00:00:00,33,,,1990051533,26.5,,,
1990,5,15,,,3,33,UPPER,AM,,,272,20,270,1990-05-15 00:00:00,33,,,1990051533,27.0,,,
1990,5,15,,,3,33,UPPER,AM,,,277,13,275,1990-05-15 00:00:00,33,,,1990051533,27.5,,,
1990,5,15,,,3,33,UPPER,AM,,,282,12,280,1990-05-15 00:00:00,33,,,1990051533,28.0,,,
1990,5,15,,,3,33,UPPER,AM,,,287,8,285,1990-05-15 00:00:00,33,,,1990051533,28.5,,,
1990,5,15,,,3,33,UPPER,AM,,,292,4,290,1990-05-15 00:00:00,33,,,1990051533,29.0,,,
1990,5,15,,,3,33,UPPER,AM,,,297,4,295,1990-05-15 00:00:00,33,,,1990051533,29.5,,,
1990,5,15,,,3,33,UPPER,AM,,,302,1,300,1990-05-15 00:00:00,33,,,1990051533,30.0,,,
1990,5,15,,,3,12,LOWER,PM,,,237,7,235,1990-05-15 00:00:00,12,,,1990051512,23.5,,,
1990,5,15,,,3,12,LOWER,PM,,,242,8,240,1990-05-15 00:00:00,12,,,1990051512,24.0,,,
1990,5,15,,,3,12,LOWER,PM,,,247,14,245,1990-05-15 00:00:00,12,,,1990051512,24.5,,,
1990,5,15,,,3,12,LOWER,PM,,,252,18,250,1990-05-15 00:00:00,12,,,1990051512,25.0,,,
1990,5,15,,,3,12,LOWER,PM,,,257,20,255,1990-05-15 00:00:00,12,,,1990051512,25.5,,,
1990,5,15,,,3,12,LOWER,PM,,,262,33,260,1990-05-15 00:00:00,12,,,1990051512,26.0,,,
1990,5,15,,,3,12,LOWER,PM,,,267,27,265,1990-05-15 00:00:00,12,,,1990051512,26.5,,,
1990,5,15,,,3,12,LOWER,PM,,,272,28,270,1990-05-15 00:00:00,12,,,1990051512,27.0,,,
1990,5,15,,,3,12,LOWER,PM,,,277,24,275,1990-05-15 00:00:00,12,,,1990051512,27.5,,,
1990,5,15,,,3,12,LOWER,PM,,,282,20,280,1990-05-15 00:00:00,12,,,1990051512,28.0,,,
1990,5,15,,,3,12,LOWER,PM,,,287,18,285,1990-05-15 00:00:00,12,,,1990051512,28.5,,,
1990,5,15,,,3,12,LOWER,PM,,,292,6,290,1990-05-15 00:00:00,12,,,1990051512,29.0,,,
1990,5,15,,,3,12,LOWER,PM,,,297,1,295,1990-05-15 00:00:00,12,,,1990051512,29.5,,,
1990,5,16,,,3,1,LOWER,AM,,,237,3,235,1990-05-16 00:00:00,1,,,1990051601,23.5,,,
1990,5,16,,,3,1,LOWER,AM,,,242,12,240,1990-05-16 00:00:00,1,,,1990051601,24.0,,,
1990,5,16,,,3,1,LOWER,AM,,,247,23,245,1990-05-16 00:00:00,1,,,1990051601,24.5,,,
1990,5,16,,,3,1,LOWER,AM,,,252,20,250,1990-05-16 00:00:00,1,,,1990051601,25.0,,,
1990,5,16,,,3,1,LOWER,AM,,,257,10,255,1990-05-16 00:00:00,1,,,1990051601,25.5,,,
1990,5,16,,,3,1,LOWER,AM,,,262,19,260,1990-05-16 00:00:00,1,,,1990051601,26.0,,,
1990,5,16,,,3,1,LOWER,AM,,,267,25,265,1990-05-16 00:00:00,1,,,1990051601,26.5,,,
1990,5,16,,,3,1,LOWER,AM,,,272,14,270,1990-05-16 00:00:00,1,,,1990051601,27.0,,,
1990,5,16,,,3,1,LOWER,AM,,,277,12,275,1990-05-16 00:00:00,1,,,1990051601,27.5,,,
1990,5,16,,,3,1,LOWER,AM,,,282,11,280,1990-05-16 00:00:00,1,,,1990051601,28.0,,,
1990,5,16,,,3,1,LOWER,AM,,,287,8,285,1990-05-16 00:00:00,1,,,1990051601,28.5,,,
1990,5,16,,,3,1,LOWER,AM,,,292,5,290,1990-05-16 00:00:00,1,,,1990051601,29.0,,,
1990,5,16,,,3,1,LOWER,AM,,,297,3,295,1990-05-16 00:00:00,1,,,1990051601,29.5,,,
1990,5,16,,,3,1,LOWER,AM,,,302,1,300,1990-05-16 00:00:00,1,,,1990051601,30.0,,,
1990,5,16,,,3,35,UPPER,PM,,,232,1,230,1990-05-16 00:00:00,35,,,1990051635,23.0,,,
1990,5,16,,,3,35,UPPER,PM,,,237,3,235,1990-05-16 00:00:00,35,,,1990051635,23.5,,,
1990,5,16,,,3,35,UPPER,PM,,,242,12,240,1990-05-16 00:00:00,35,,,1990051635,24.0,,,
1990,5,16,,,3,35,UPPER,PM,,,247,22,245,1990-05-16 00:00:00,35,,,1990051635,24.5,,,
1990,5,16,,,3,35,UPPER,PM,,,252,24,250,1990-05-16 00:00:00,35,,,1990051635,25.0,,,
1990,5,16,,,3,35,UPPER,PM,,,257,25,255,1990-05-16 00:00:00,35,,,1990051635,25.5,,,
1990,5,16,,,3,35,UPPER,PM,,,262,24,260,1990-05-16 00:00:00,35,,,1990051635,26.0,,,
1990,5,16,,,3,35,UPPER,PM,,,267,21,265,1990-05-16 00:00:00,35,,,1990051635,26.5,,,
1990,5,16,,,3,35,UPPER,PM,,,272,18,270,1990-05-16 00:00:00,35,,,1990051635,27.0,,,
1990,5,16,,,3,35,UPPER,PM,,,277,18,275,1990-05-16 00:00:00,35,,,1990051635,27.5,,,
1990,5,16,,,3,35,UPPER,PM,,,282,19,280,1990-05-16 00:00:00,35,,,1990051635,28.0,,,
1990,5,16,,,3,35,UPPER,PM,,,287,5,285,1990-05-16 00:00:00,35,,,1990051635,28.5,,,
1990,5,16,,,3,35,UPPER,PM,,,292,5,290,1990-05-16 00:00:00,35,,,1990051635,29.0,,,
1990,5,16,,,3,35,UPPER,PM,,,297,2,295,1990-05-16 00:00:00,35,,,1990051635,29.5,,,
1990,5,16,,,3,35,UPPER,PM,,,302,2,300,1990-05-16 00:00:00,35,,,1990051635,30.0,,,
1990,5,17,,,3,48,UPPER,AM,,,237,3,235,1990-05-17 00:00:00,48,,,1990051748,23.5,,,
1990,5,17,,,3,48,UPPER,AM,,,242,7,240,1990-05-17 00:00:00,48,,,1990051748,24.0,,,
1990,5,17,,,3,48,UPPER,AM,,,247,18,245,1990-05-17 00:00:00,48,,,1990051748,24.5,,,
1990,5,17,,,3,48,UPPER,AM,,,252,24,250,1990-05-17 00:00:00,48,,,1990051748,25.0,,,
1990,5,17,,,3,48,UPPER,AM,,,257,31,255,1990-05-17 00:00:00,48,,,1990051748,25.5,,,
1990,5,17,,,3,48,UPPER,AM,,,262,28,260,1990-05-17 00:00:00,48,,,1990051748,26.0,,,
1990,5,17,,,3,48,UPPER,AM,,,267,15,265,1990-05-17 00:00:00,48,,,1990051748,26.5,,,
1990,5,17,,,3,48,UPPER,AM,,,272,18,270,1990-05-17 00:00:00,48,,,1990051748,27.0,,,
1990,5,17,,,3,48,UPPER,AM,,,277,15,275,1990-05-17 00:00:00,48,,,1990051748,27.5,,,
1990,5,17,,,3,48,UPPER,AM,,,282,14,280,1990-05-17 00:00:00,48,,,1990051748,28.0,,,
1990,5,17,,,3,48,UPPER,AM,,,287,7,285,1990-05-17 00:00:00,48,,,1990051748,28.5,,,
1990,5,17,,,3,48,UPPER,AM,,,292,6,290,1990-05-17 00:00:00,48,,,1990051748,29.0,,,
1990,5,17,,,3,48,UPPER,AM,,,297,1,295,1990-05-17 00:00:00,48,,,1990051748,29.5,,,
1990,5,17,,,3,48,UPPER,AM,,,302,1,300,1990-05-17 00:00:00,48,,,1990051748,30.0,,,
1990,5,17,,,3,26,LOWER,PM,,,237,2,235,1990-05-17 00:00:00,26,,,1990051726,23.5,,,
1990,5,17,,,3,26,LOWER,PM,,,242,14,240,1990-05-17 00:00:00,26,,,1990051726,24.0,,,
1990,5,17,,,3,26,LOWER,PM,,,247,16,245,1990-05-17 00:00:00,26,,,1990051726,24.5,,,
1990,5,17,,,3,26,LOWER,PM,,,252,30,250,1990-05-17 00:00:00,26,,,1990051726,25.0,,,
1990,5,17,,,3,26,LOWER,PM,,,257,26,255,1990-05-17 00:00:00,26,,,1990051726,25.5,,,
1990,5,17,,,3,26,LOWER,PM,,,262,19,260,1990-05-17 00:00:00,26,,,1990051726,26.0,,,
1990,5,17,,,3,26,LOWER,PM,,,267,30,265,1990-05-17 00:00:00,26,,,1990051726,26.5,,,
1990,5,17,,,3,26,LOWER,PM,,,272,24,270,1990-05-17 00:00:00,26,,,1990051726,27.0,,,
1990,5,17,,,3,26,LOWER,PM,,,277,15,275,1990-05-17 00:00:00,26,,,1990051726,27.5,,,
1990,5,17,,,3,26,LOWER,PM,,,282,15,280,1990-05-17 00:00:00,26,,,1990051726,28.0,,,
1990,5,17,,,3,26,LOWER,PM,,,287,15,285,1990-05-17 00:00:00,26,,,1990051726,28.5,,,
1990,5,17,,,3,26,LOWER,PM,,,292,1,290,1990-05-17 00:00:00,26,,,1990051726,29.0,,,
1990,5,17,,,3,26,LOWER,PM,,,297,1,295,1990-05-17 00:00:00,26,,,1990051726,29.5,,,
1990,5,17,,,3,26,LOWER,PM,,,302,1,300,1990-05-17 00:00:00,26,,,1990051726,30.0,,,
1990,5,18,,,3,26,LOWER,AM,,,237,2,235,1990-05-18 00:00:00,26,,,1990051826,23.5,,,
1990,5,18,,,3,26,LOWER,AM,,,242,7,240,1990-05-18 00:00:00,26,,,1990051826,24.0,,,
1990,5,18,,,3,26,LOWER,AM,,,247,15,245,1990-05-18 00:00:00,26,,,1990051826,24.5,,,
1990,5,18,,,3,26,LOWER,AM,,,252,21,250,1990-05-18 00:00:00,26,,,1990051826,25.0,,,
1990,5,18,,,3,26,LOWER,AM,,,257,22,255,1990-05-18 00:00:00,26,,,1990051826,25.5,,,
1990,5,18,,,3,26,LOWER,AM,,,262,19,260,1990-05-18 00:00:00,26,,,1990051826,26.0,,,
1990,5,18,,,3,26,LOWER,AM,,,267,29,265,1990-05-18 00:00:00,26,,,1990051826,26.5,,,
1990,5,18,,,3,26,LOWER,AM,,,272,32,270,1990-05-18 00:00:00,26,,,1990051826,27.0,,,
1990,5,18,,,3,26,LOWER,AM,,,277,28,275,1990-05-18 00:00:00,26,,,1990051826,27.5,,,
1990,5,18,,,3,26,LOWER,AM,,,282,23,280,1990-05-18 00:00:00,26,,,1990051826,28.0,,,
1990,5,18,,,3,26,LOWER,AM,,,287,14,285,1990-05-18 00:00:00,26,,,1990051826,28.5,,,
1990,5,18,,,3,26,LOWER,AM,,,292,9,290,1990-05-18 00:00:00,26,,,1990051826,29.0,,,
1990,5,18,,,3,26,LOWER,AM,,,297,3,295,1990-05-18 00:00:00,26,,,1990051826,29.5,,,
1990,5,18,,,3,26,LOWER,AM,,,307,1,305,1990-05-18 00:00:00,26,,,1990051826,30.5,,,
1990,5,18,,,3,33,UPPER,PM,,,232,1,230,1990-05-18 00:00:00,33,,,1990051833,23.0,,,
1990,5,18,,,3,33,UPPER,PM,,,237,1,235,1990-05-18 00:00:00,33,,,1990051833,23.5,,,
1990,5,18,,,3,33,UPPER,PM,,,242,5,240,1990-05-18 00:00:00,33,,,1990051833,24.0,,,
1990,5,18,,,3,33,UPPER,PM,,,247,8,245,1990-05-18 00:00:00,33,,,1990051833,24.5,,,
1990,5,18,,,3,33,UPPER,PM,,,252,19,250,1990-05-18 00:00:00,33,,,1990051833,25.0,,,
1990,5,18,,,3,33,UPPER,PM,,,257,9,255,1990-05-18 00:00:00,33,,,1990051833,25.5,,,
1990,5,18,,,3,33,UPPER,PM,,,262,15,260,1990-05-18 00:00:00,33,,,1990051833,26.0,,,
1990,5,18,,,3,33,UPPER,PM,,,267,13,265,1990-05-18 00:00:00,33,,,1990051833,26.5,,,
1990,5,18,,,3,33,UPPER,PM,,,272,23,270,1990-05-18 00:00:00,33,,,1990051833,27.0,,,
1990,5,18,,,3,33,UPPER,PM,,,277,10,275,1990-05-18 00:00:00,33,,,1990051833,27.5,,,
1990,5,18,,,3,33,UPPER,PM,,,282,9,280,1990-05-18 00:00:00,33,,,1990051833,28.0,,,
1990,5,18,,,3,33,UPPER,PM,,,287,7,285,1990-05-18 00:00:00,33,,,1990051833,28.5,,,
1990,5,18,,,3,33,UPPER,PM,,,292,8,290,1990-05-18 00:00:00,33,,,1990051833,29.0,,,
1990,5,18,,,3,33,UPPER,PM,,,297,1,295,1990-05-18 00:00:00,33,,,1990051833,29.5,,,
1990,5,19,,,3,28,UPPER,AM,,,242,4,240,1990-05-19 00:00:00,28,,,1990051928,24.0,,,
1990,5,19,,,3,28,UPPER,AM,,,247,5,245,1990-05-19 00:00:00,28,,,1990051928,24.5,,,
1990,5,19,,,3,28,UPPER,AM,,,252,18,250,1990-05-19 00:00:00,28,,,1990051928,25.0,,,
1990,5,19,,,3,28,UPPER,AM,,,257,11,255,1990-05-19 00:00:00,28,,,1990051928,25.5,,,
1990,5,19,,,3,28,UPPER,AM,,,262,9,260,1990-05-19 00:00:00,28,,,1990051928,26.0,,,
1990,5,19,,,3,28,UPPER,AM,,,267,28,265,1990-05-19 00:00:00,28,,,1990051928,26.5,,,
1990,5,19,,,3,28,UPPER,AM,,,272,37,270,1990-05-19 00:00:00,28,,,1990051928,27.0,,,
1990,5,19,,,3,28,UPPER,AM,,,277,24,275,1990-05-19 00:00:00,28,,,1990051928,27.5,,,
1990,5,19,,,3,28,UPPER,AM,,,282,20,280,1990-05-19 00:00:00,28,,,1990051928,28.0,,,
1990,5,19,,,3,28,UPPER,AM,,,287,11,285,1990-05-19 00:00:00,28,,,1990051928,28.5,,,
1990,5,19,,,3,28,UPPER,AM,,,292,9,290,1990-05-19 00:00:00,28,,,1990051928,29.0,,,
1990,5,19,,,3,28,UPPER,AM,,,297,3,295,1990-05-19 00:00:00,28,,,1990051928,29.5,,,
1990,5,20,,,4,12,LOWER,AM,,,237,3,235,1990-05-20 00:00:00,12,,,1990052012,23.5,,,
1990,5,20,,,4,12,LOWER,AM,,,242,3,240,1990-05-20 00:00:00,12,,,1990052012,24.0,,,
1990,5,20,,,4,12,LOWER,AM,,,247,9,245,1990-05-20 00:00:00,12,,,1990052012,24.5,,,
1990,5,20,,,4,12,LOWER,AM,,,252,19,250,1990-05-20 00:00:00,12,,,1990052012,25.0,,,
1990,5,20,,,4,12,LOWER,AM,,,257,20,255,1990-05-20 00:00:00,12,,,1990052012,25.5,,,
1990,5,20,,,4,12,LOWER,AM,,,262,15,260,1990-05-20 00:00:00,12,,,1990052012,26.0,,,
1990,5,20,,,4,12,LOWER,AM,,,267,16,265,1990-05-20 00:00:00,12,,,1990052012,26.5,,,
1990,5,20,,,4,12,LOWER,AM,,,272,19,270,1990-05-20 00:00:00,12,,,1990052012,27.0,,,
1990,5,20,,,4,12,LOWER,AM,,,277,15,275,1990-05-20 00:00:00,12,,,1990052012,27.5,,,
1990,5,20,,,4,12,LOWER,AM,,,282,14,280,1990-05-20 00:00:00,12,,,1990052012,28.0,,,
1990,5,20,,,4,12,LOWER,AM,,,287,10,285,1990-05-20 00:00:00,12,,,1990052012,28.5,,,
1990,5,20,,,4,12,LOWER,AM,,,292,7,290,1990-05-20 00:00:00,12,,,1990052012,29.0,,,
1990,5,20,,,4,12,LOWER,AM,,,297,1,295,1990-05-20 00:00:00,12,,,1990052012,29.5,,,
1990,5,21,,,4,9,LOWER,AM,,,243,1,240,1990-05-21 00:00:00,9,,,1990052109,24.0,,,
1990,5,21,,,4,9,LOWER,AM,,,245,2,245,1990-05-21 00:00:00,9,,,1990052109,24.5,,,
1990,5,21,,,4,9,LOWER,AM,,,248,3,245,1990-05-21 00:00:00,9,,,1990052109,24.5,,,
1990,5,21,,,4,9,LOWER,AM,,,250,7,250,1990-05-21 00:00:00,9,,,1990052109,25.0,,,
1990,5,21,,,4,9,LOWER,AM,,,253,1,250,1990-05-21 00:00:00,9,,,1990052109,25.0,,,
1990,5,21,,,4,9,LOWER,AM,,,255,8,255,1990-05-21 00:00:00,9,,,1990052109,25.5,,,
1990,5,21,,,4,9,LOWER,AM,,,258,16,255,1990-05-21 00:00:00,9,,,1990052109,25.5,,,
1990,5,21,,,4,9,LOWER,AM,,,260,6,260,1990-05-21 00:00:00,9,,,1990052109,26.0,,,
1990,5,21,,,4,9,LOWER,AM,,,263,20,260,1990-05-21 00:00:00,9,,,1990052109,26.0,,,
1990,5,21,,,4,9,LOWER,AM,,,265,11,265,1990-05-21 00:00:00,9,,,1990052109,26.5,,,
1990,5,21,,,4,9,LOWER,AM,,,268,11,265,1990-05-21 00:00:00,9,,,1990052109,26.5,,,
1990,5,21,,,4,9,LOWER,AM,,,270,10,270,1990-05-21 00:00:00,9,,,1990052109,27.0,,,
1990,5,21,,,4,9,LOWER,AM,,,273,17,270,1990-05-21 00:00:00,9,,,1990052109,27.0,,,
1990,5,21,,,4,9,LOWER,AM,,,275,6,275,1990-05-21 00:00:00,9,,,1990052109,27.5,,,
1990,5,21,,,4,9,LOWER,AM,,,278,16,275,1990-05-21 00:00:00,9,,,1990052109,27.5,,,
1990,5,21,,,4,9,LOWER,AM,,,280,6,280,1990-05-21 00:00:00,9,,,1990052109,28.0,,,
1990,5,21,,,4,9,LOWER,AM,,,283,7,280,1990-05-21 00:00:00,9,,,1990052109,28.0,,,
1990,5,21,,,4,9,LOWER,AM,,,285,8,285,1990-05-21 00:00:00,9,,,1990052109,28.5,,,
1990,5,21,,,4,9,LOWER,AM,,,288,7,285,1990-05-21 00:00:00,9,,,1990052109,28.5,,,
1990,5,21,,,4,9,LOWER,AM,,,290,2,290,1990-05-21 00:00:00,9,,,1990052109,29.0,,,
1990,5,21,,,4,9,LOWER,AM,,,293,17,290,1990-05-21 00:00:00,9,,,1990052109,29.0,,,
1990,5,21,,,4,9,LOWER,AM,,,295,2,295,1990-05-21 00:00:00,9,,,1990052109,29.5,,,
1990,5,21,,,4,9,LOWER,AM,,,298,8,295,1990-05-21 00:00:00,9,,,1990052109,29.5,,,
1990,5,21,,,4,9,LOWER,AM,,,300,5,300,1990-05-21 00:00:00,9,,,1990052109,30.0,,,
1990,5,21,,,4,9,LOWER,AM,,,303,3,300,1990-05-21 00:00:00,9,,,1990052109,30.0,,,
1990,5,21,,,4,9,LOWER,AM,,,308,1,305,1990-05-21 00:00:00,9,,,1990052109,30.5,,,
1990,5,21,,,4,9,LOWER,AM,,,310,1,310,1990-05-21 00:00:00,9,,,1990052109,31.0,,,
1990,5,21,,,4,64,UPPER,PM,,,242,12,240,1990-05-21 00:00:00,64,,,1990052164,24.0,,,
1990,5,21,,,4,64,UPPER,PM,,,247,15,245,1990-05-21 00:00:00,64,,,1990052164,24.5,,,
1990,5,21,,,4,64,UPPER,PM,,,252,25,250,1990-05-21 00:00:00,64,,,1990052164,25.0,,,
1990,5,21,,,4,64,UPPER,PM,,,257,32,255,1990-05-21 00:00:00,64,,,1990052164,25.5,,,
1990,5,21,,,4,64,UPPER,PM,,,262,27,260,1990-05-21 00:00:00,64,,,1990052164,26.0,,,
1990,5,21,,,4,64,UPPER,PM,,,267,16,265,1990-05-21 00:00:00,64,,,1990052164,26.5,,,
1990,5,21,,,4,64,UPPER,PM,,,272,16,270,1990-05-21 00:00:00,64,,,1990052164,27.0,,,
1990,5,21,,,4,64,UPPER,PM,,,277,19,275,1990-05-21 00:00:00,64,,,1990052164,27.5,,,
1990,5,21,,,4,64,UPPER,PM,,,282,13,280,1990-05-21 00:00:00,64,,,1990052164,28.0,,,
1990,5,21,,,4,64,UPPER,PM,,,287,13,285,1990-05-21 00:00:00,64,,,1990052164,28.5,,,
1990,5,21,,,4,64,UPPER,PM,,,292,11,290,1990-05-21 00:00:00,64,,,1990052164,29.0,,,
1990,5,21,,,4,64,UPPER,PM,,,297,3,295,1990-05-21 00:00:00,64,,,1990052164,29.5,,,
1990,5,21,,,4,64,UPPER,PM,,,302,3,300,1990-05-21 00:00:00,64,,,1990052164,30.0,,,
1990,5,21,,,4,64,UPPER,PM,,,307,1,305,1990-05-21 00:00:00,64,,,1990052164,30.5,,,
1990,5,21,,,4,64,UPPER,PM,,,312,1,310,1990-05-21 00:00:00,64,,,1990052164,31.0,,,
1990,5,23,,,4,5,LOWER,AM,,,240,1,240,1990-05-23 00:00:00,5,,,1990052305,24.0,,,
1990,5,23,,,4,5,LOWER,AM,,,245,1,245,1990-05-23 00:00:00,5,,,1990052305,24.5,,,
1990,5,23,,,4,5,LOWER,AM,,,248,4,245,1990-05-23 00:00:00,5,,,1990052305,24.5,,,
1990,5,23,,,4,5,LOWER,AM,,,250,12,250,1990-05-23 00:00:00,5,,,1990052305,25.0,,,
1990,5,23,,,4,5,LOWER,AM,,,253,11,250,1990-05-23 00:00:00,5,,,1990052305,25.0,,,
1990,5,23,,,4,5,LOWER,AM,,,255,3,255,1990-05-23 00:00:00,5,,,1990052305,25.5,,,
1990,5,23,,,4,5,LOWER,AM,,,258,6,255,1990-05-23 00:00:00,5,,,1990052305,25.5,,,
1990,5,23,,,4,5,LOWER,AM,,,260,11,260,1990-05-23 00:00:00,5,,,1990052305,26.0,,,
1990,5,23,,,4,5,LOWER,AM,,,263,17,260,1990-05-23 00:00:00,5,,,1990052305,26.0,,,
1990,5,23,,,4,5,LOWER,AM,,,265,11,265,1990-05-23 00:00:00,5,,,1990052305,26.5,,,
1990,5,23,,,4,5,LOWER,AM,,,268,3,265,1990-05-23 00:00:00,5,,,1990052305,26.5,,,
1990,5,23,,,4,5,LOWER,AM,,,270,21,270,1990-05-23 00:00:00,5,,,1990052305,27.0,,,
1990,5,23,,,4,5,LOWER,AM,,,273,8,270,1990-05-23 00:00:00,5,,,1990052305,27.0,,,
1990,5,23,,,4,5,LOWER,AM,,,275,9,275,1990-05-23 00:00:00,5,,,1990052305,27.5,,,
1990,5,23,,,4,5,LOWER,AM,,,278,11,275,1990-05-23 00:00:00,5,,,1990052305,27.5,,,
1990,5,23,,,4,5,LOWER,AM,,,280,23,280,1990-05-23 00:00:00,5,,,1990052305,28.0,,,
1990,5,23,,,4,5,LOWER,AM,,,283,3,280,1990-05-23 00:00:00,5,,,1990052305,28.0,,,
1990,5,23,,,4,5,LOWER,AM,,,285,21,285,1990-05-23 00:00:00,5,,,1990052305,28.5,,,
1990,5,23,,,4,5,LOWER,AM,,,288,18,285,1990-05-23 00:00:00,5,,,1990052305,28.5,,,
1990,5,23,,,4,5,LOWER,AM,,,290,28,290,1990-05-23 00:00:00,5,,,1990052305,29.0,,,
1990,5,23,,,4,5,LOWER,AM,,,293,1,290,1990-05-23 00:00:00,5,,,1990052305,29.0,,,
1990,5,23,,,4,5,LOWER,AM,,,295,3,295,1990-05-23 00:00:00,5,,,1990052305,29.5,,,
1990,5,23,,,4,5,LOWER,AM,,,298,4,295,1990-05-23 00:00:00,5,,,1990052305,29.5,,,
1990,5,23,,,4,5,LOWER,AM,,,300,2,300,1990-05-23 00:00:00,5,,,1990052305,30.0,,,
1990,5,23,,,4,5,LOWER,AM,,,303,1,300,1990-05-23 00:00:00,5,,,1990052305,30.0,,,
1990,5,23,,,4,5,LOWER,AM,,,305,2,305,1990-05-23 00:00:00,5,,,1990052305,30.5,,,
1990,5,23,,,4,5,LOWER,AM,,,308,1,305,1990-05-23 00:00:00,5,,,1990052305,30.5,,,
1990,5,24,,,4,1,LOWER,AM,,,240,1,240,1990-05-24 00:00:00,1,,,1990052401,24.0,,,
1990,5,24,,,4,1,LOWER,AM,,,243,2,240,1990-05-24 00:00:00,1,,,1990052401,24.0,,,
1990,5,24,,,4,1,LOWER,AM,,,245,1,245,1990-05-24 00:00:00,1,,,1990052401,24.5,,,
1990,5,24,,,4,1,LOWER,AM,,,248,7,245,1990-05-24 00:00:00,1,,,1990052401,24.5,,,
1990,5,24,,,4,1,LOWER,AM,,,250,7,250,1990-05-24 00:00:00,1,,,1990052401,25.0,,,
1990,5,24,,,4,1,LOWER,AM,,,253,5,250,1990-05-24 00:00:00,1,,,1990052401,25.0,,,
1990,5,24,,,4,1,LOWER,AM,,,258,9,255,1990-05-24 00:00:00,1,,,1990052401,25.5,,,
1990,5,24,,,4,1,LOWER,AM,,,260,11,260,1990-05-24 00:00:00,1,,,1990052401,26.0,,,
1990,5,24,,,4,1,LOWER,AM,,,263,7,260,1990-05-24 00:00:00,1,,,1990052401,26.0,,,
1990,5,24,,,4,1,LOWER,AM,,,265,12,265,1990-05-24 00:00:00,1,,,1990052401,26.5,,,
1990,5,24,,,4,1,LOWER,AM,,,268,5,265,1990-05-24 00:00:00,1,,,1990052401,26.5,,,
1990,5,24,,,4,1,LOWER,AM,,,270,12,270,1990-05-24 00:00:00,1,,,1990052401,27.0,,,
1990,5,24,,,4,1,LOWER,AM,,,273,11,270,1990-05-24 00:00:00,1,,,1990052401,27.0,,,
1990,5,24,,,4,1,LOWER,AM,,,275,4,275,1990-05-24 00:00:00,1,,,1990052401,27.5,,,
1990,5,24,,,4,1,LOWER,AM,,,278,13,275,1990-05-24 00:00:00,1,,,1990052401,27.5,,,
1990,5,24,,,4,1,LOWER,AM,,,280,18,280,1990-05-24 00:00:00,1,,,1990052401,28.0,,,
1990,5,24,,,4,1,LOWER,AM,,,283,3,280,1990-05-24 00:00:00,1,,,1990052401,28.0,,,
1990,5,24,,,4,1,LOWER,AM,,,285,12,285,1990-05-24 00:00:00,1,,,1990052401,28.5,,,
1990,5,24,,,4,1,LOWER,AM,,,288,22,285,1990-05-24 00:00:00,1,,,1990052401,28.5,,,
1990,5,24,,,4,1,LOWER,AM,,,290,21,290,1990-05-24 00:00:00,1,,,1990052401,29.0,,,
1990,5,24,,,4,1,LOWER,AM,,,293,1,290,1990-05-24 00:00:00,1,,,1990052401,29.0,,,
1990,5,24,,,4,1,LOWER,AM,,,298,3,295,1990-05-24 00:00:00,1,,,1990052401,29.5,,,
1990,5,24,,,4,1,LOWER,AM,,,305,1,305,1990-05-24 00:00:00,1,,,1990052401,30.5,,,
1990,5,25,,,4,28,UPPER,AM,,,243,3,240,1990-05-25 00:00:00,28,,,1990052528,24.0,,,
1990,5,25,,,4,28,UPPER,AM,,,245,2,245,1990-05-25 00:00:00,28,,,1990052528,24.5,,,
1990,5,25,,,4,28,UPPER,AM,,,248,3,245,1990-05-25 00:00:00,28,,,1990052528,24.5,,,
1990,5,25,,,4,28,UPPER,AM,,,250,9,250,1990-05-25 00:00:00,28,,,1990052528,25.0,,,
