,sample_id,length_bin_id,count
8927,2015060333,27.0,1
8928,2015060364,22.0,6
8929,2015060364,22.5,27
8930,2015060364,23.0,51
8931,2015060364,23.5,49
8932,2015060364,24.0,45
8933,2015060364,24.5,27
8934,2015060364,25.0,15
8935,2015060364,25.5,6
8936,2015060364,26.0,2
8937,2015060364,26.5,1
8938,2015060364,27.5,1
8939,2015060526,21.5,1
8940,2015060526,22.0,2
8941,2015060526,22.5,20
8942,2015060526,23.0,52
8943,2015060526,23.5,45
8944,2015060526,24.0,46
8945,2015060526,24.5,28
8946,2015060526,25.0,8
8947,2015060526,25.5,6
8948,2015060526,26.0,1
8949,2015060526,27.0,1
8950,2015060612,22.0,2
8951,2015060612,22.5,9
8952,2015060612,23.0,50
8953,2015060612,23.5,57
8954,2015060612,24.0,55
8955,2015060612,24.5,33
8956,2015060612,25.0,13
8957,2015060612,25.5,10
8958,2015060612,26.0,2
8959,2015060612,26.5,1
8960,2015060612,27.0,1
8961,2015060641,21.5,1
8962,2015060641,22.0,2
8963,2015060641,22.5,8
8964,2015060641,23.0,35
8965,2015060641,23.5,55
8966,2015060641,24.0,69
8967,2015060641,24.5,39
8968,2015060641,25.0,10
8969,2015060641,25.5,7
8970,2015060641,26.0,2
8971,2015060641,26.5,2
8972,2015060641,27.0,1
8973,2015060912,22.0,1
8974,2015060912,22.5,19
8975,2015060912,23.0,37
8976,2015060912,23.5,72
8977,2015060912,24.0,60
8978,2015060912,24.5,31
8979,2015060912,25.0,14
8980,2015060912,25.5,7
8981,2015060912,26.0,1
8982,2015060947,22.0,4
8983,2015060947,22.5,17
8984,2015060947,23.0,68
8985,2015060947,23.5,62
8986,2015060947,24.0,34
8987,2015060947,24.5,27
8988,2015060947,25.0,9
8989,2015060947,25.5,3
8990,2015060947,26.0,1
8991,2015061225,21.5,5
8992,2015061225,22.0,11
8993,2015061225,22.5,30
8994,2015061225,23.0,61
8995,2015061225,23.5,58
8996,2015061225,24.0,38
8997,2015061225,24.5,16
8998,2015061225,25.0,7
8999,2015061225,25.5,1
9000,2015061225,26.0,3
9001,2015061225,26.5,1
9002,2015061233,22.0,7
9003,2015061233,22.5,19
9004,2015061233,23.0,56
9005,2015061233,23.5,69
9006,2015061233,24.0,32
9007,2015061233,24.5,24
9008,2015061233,25.0,8
9009,2015061233,25.5,6
9010,2015061233,26.0,3
9011,2015061233,26.5,2
9012,2015061233,28.5,1
9013,2015061326,20.5,1
9014,2015061326,21.5,3
9015,2015061326,22.0,11
9016,2015061326,22.5,36
9017,2015061326,23.0,54
9018,2015061326,23.5,66
9019,2015061326,24.0,21
9020,2015061326,24.5,18
9021,2015061326,25.0,3
9022,2015061326,27.0,1
9023,2015061612,21.5,1
9024,2015061612,22.0,8
9025,2015061612,22.5,19
9026,2015061612,23.0,49
9027,2015061612,23.5,55
9028,2015061612,24.0,49
9029,2015061612,24.5,20
9030,2015061612,25.0,7
9031,2015061612,25.5,10
9032,2015061612,26.0,3
9033,2015061612,26.5,2
9034,2015061725,22.0,12
9035,2015061725,22.5,18
9036,2015061725,23.0,40
9037,2015061725,23.5,51
9038,2015061725,24.0,33
9039,2015061725,24.5,32
9040,2015061725,25.0,14
9041,2015061725,25.5,7
9042,2015061725,26.0,6
9043,2015061725,26.5,4
9044,2015061747,21.5,1
9045,2015061747,22.0,12
9046,2015061747,22.5,32
9047,2015061747,23.0,53
9048,2015061747,23.5,49
9049,2015061747,24.0,36
9050,2015061747,24.5,16
9051,2015061747,25.0,14
9052,2015061747,25.5,10
9053,2015061747,26.0,6
9054,2015061747,27.0,1
9055,2015061926,21.5,4
9056,2015061926,22.0,9
9057,2015061926,22.5,21
9058,2015061926,23.0,58
9059,2015061926,23.5,65
9060,2015061926,24.0,43
9061,2015061926,24.5,19
9062,2015061926,25.0,9
9063,2015061926,25.5,3
9064,2015061926,26.0,3
9065,2015061926,26.5,1
9066,2015061926,27.0,1
9067,2015061941,21.5,1
9068,2015061941,22.0,15
9069,2015061941,22.5,26
9070,2015061941,23.0,51
9071,2015061941,23.5,44
9072,2015061941,24.0,49
9073,2015061941,24.5,22
9074,2015061941,25.0,8
9075,2015061941,25.5,3
9076,2015061941,26.5,2
9077,2015061951,21.5,1
9078,2015061951,22.0,9
9079,2015061951,22.5,29
9080,2015061951,23.0,47
9081,2015061951,23.5,40
9082,2015061951,24.0,45
9083,2015061951,24.5,30
9084,2015061951,25.0,9
9085,2015061951,25.5,3
9086,2015061951,26.0,3
9087,2015061951,26.5,3
9088,2015061951,27.5,1
9089,2015062312,21.5,8
9090,2015062312,22.0,11
9091,2015062312,22.5,24
