sample_id,length_bin_id,count
2013062151,20.5,1
2013062151,21.0,1
2013062151,21.5,17
2013062151,22.0,18
2013062151,22.5,28
2013062151,23.0,48
2013062151,23.5,42
2013062151,24.0,24
2013062151,24.5,23
2013062151,25.0,7
2013062151,25.5,9
2013062151,26.0,10
2013062151,26.5,1
2013062151,27.0,3
2013062151,28.0,1
2013062626,19.5,1
2013062626,20.0,6
2013062626,20.5,13
2013062626,21.0,27
2013062626,21.5,41
2013062626,22.0,50
2013062626,22.5,42
2013062626,23.0,25
2013062626,23.5,13
2013062626,24.0,7
2013062626,24.5,5
2013062626,25.0,2
2013062741,19.5,1
2013062741,20.0,2
2013062741,20.5,7
2013062741,21.0,8
2013062741,21.5,31
2013062741,22.0,32
2013062741,22.5,54
2013062741,23.0,47
2013062741,23.5,33
2013062741,24.0,24
2013062741,24.5,10
2013062741,25.0,4
2013062741,25.5,2
2013062741,26.0,1
2013062741,27.0,1
2013062826,19.5,5
2013062826,20.0,6
2013062826,20.5,7
2013062826,21.0,33
2013062826,21.5,30
2013062826,22.0,44
2013062826,22.5,39
2013062826,23.0,30
2013062826,23.5,24
2013062826,24.0,9
2013062826,24.5,7
2013062826,25.0,1
2013062826,26.0,1
2014051047,23.0,1
2014051047,23.5,9
2014051047,24.0,16
2014051047,24.5,24
2014051047,25.0,41
2014051047,25.5,41
2014051047,26.0,24
2014051047,26.5,13
2014051047,27.0,14
2014051047,27.5,6
2014051047,28.0,3
2014051047,28.5,2
2014051047,29.5,1
2014051425,22.0,1
2014051425,23.0,5
2014051425,23.5,13
2014051425,24.0,22
2014051425,24.5,37
2014051425,25.0,38
2014051425,25.5,35
2014051425,26.0,28
2014051425,26.5,11
2014051425,27.0,8
2014051425,27.5,4
2014051425,28.0,1
2014051425,28.5,1
2014051425,30.0,1
2014051447,22.5,3
2014051447,23.0,16
2014051447,23.5,25
2014051447,24.0,26
2014051447,24.5,38
2014051447,25.0,42
2014051447,25.5,28
2014051447,26.0,15
2014051447,26.5,14
2014051447,27.0,8
2014051447,27.5,1
2014051447,28.0,1
2014052121,21.5,1
2014052121,22.0,1
2014052121,22.5,12
2014052121,23.0,19
2014052121,23.5,23
2014052121,24.0,50
2014052121,24.5,40
2014052121,25.0,25
2014052121,25.5,25
2014052121,26.0,15
2014052121,26.5,5
2014052121,27.0,3
2014052121,27.5,2
2014052125,20.5,3
2014052125,21.0,1
2014052125,21.5,2
2014052125,22.0,3
2014052125,22.5,9
2014052125,23.0,24
2014052125,23.5,34
2014052125,24.0,43
2014052125,24.5,39
2014052125,25.0,21
2014052125,25.5,23
2014052125,26.0,7
2014052125,26.5,1
2014052125,27.0,1
2014052125,27.5,2
2014052326,21.0,2
2014052326,22.0,3
2014052326,22.5,4
2014052326,23.0,28
2014052326,23.5,28
2014052326,24.0,39
2014052326,24.5,43
2014052326,25.0,44
2014052326,25.5,22
2014052326,26.0,10
2014052326,26.5,3
2014052326,27.0,2
2014052326,27.5,1
2014052362,21.5,1
2014052362,22.0,1
2014052362,22.5,6
2014052362,23.0,22
2014052362,23.5,32
2014052362,24.0,46
2014052362,24.5,38
2014052362,25.0,26
2014052362,25.5,26
2014052362,26.0,15
2014052362,26.5,4
2014052362,27.0,4
2014052812,20.5,2
2014052812,21.0,4
2014052812,21.5,3
2014052812,22.0,2
2014052812,22.5,9
2014052812,23.0,29
2014052812,23.5,53
2014052812,24.0,52
2014052812,24.5,32
2014052812,25.0,27
2014052812,25.5,24
2014052812,26.0,10
2014052812,26.5,3
2014052841,21.5,2
2014052841,22.0,5
2014052841,22.5,8
2014052841,23.0,22
2014052841,23.5,47
2014052841,24.0,45
2014052841,24.5,40
2014052841,25.0,29
2014052841,25.5,21
2014052841,26.0,7
2014052841,26.5,3
2014052841,28.0,1
2014053005,21.0,2
2014053005,21.5,3
2014053005,22.0,5
2014053005,22.5,10
2014053005,23.0,29
2014053005,23.5,39
2014053005,24.0,39
2014053005,24.5,34
2014053005,25.0,32
2014053005,25.5,15
2014053005,26.0,10
2014053005,26.5,1
2014053005,27.0,1
2014053047,20.0,1
2014053047,21.5,1
2014053047,22.0,2
2014053047,22.5,15
2014053047,23.0,31
2014053047,23.5,44
2014053047,24.0,43
2014053047,24.5,45
2014053047,25.0,29
2014053047,25.5,10
2014053047,26.0,6
2014053047,26.5,1
2014053047,27.0,1
2014053062,21.5,4
2014053062,22.0,3
2014053062,22.5,14
2014053062,23.0,39
2014053062,23.5,51
2014053062,24.0,44
2014053062,24.5,28
2014053062,25.0,30
2014053062,25.5,16
2014053062,26.0,7
2014060405,21.5,3
2014060405,22.0,11
2014060405,22.5,23
2014060405,23.0,42
2014060405,23.5,54
2014060405,24.0,27
2014060405,24.5,30
2014060405,25.0,20
2014060405,25.5,10
2014060405,26.0,4
2014060405,26.5,1
2014060425,21.0,7
2014060425,21.5,4
2014060425,22.0,3
2014060425,22.5,26
2014060425,23.0,47
2014060425,23.5,40
2014060425,24.0,34
2014060425,24.5,26
2014060425,25.0,21
2014060425,25.5,6
2014060425,26.0,4
2014060425,26.5,2
2014060441,20.5,1
2014060441,21.0,3
2014060441,21.5,2
2014060441,22.0,11
2014060441,22.5,24
2014060441,23.0,50
2014060441,23.5,51
2014060441,24.0,37
2014060441,24.5,18
2014060441,25.0,10
2014060441,25.5,9
2014060441,26.0,8
2014060441,26.5,2
2014060612,21.5,2
2014060612,22.0,9
2014060612,22.5,27
2014060612,23.0,41
2014060612,23.5,53
2014060612,24.0,62
2014060612,24.5,26
2014060612,25.0,27
2014060612,25.5,15
2014060612,26.0,4
2014060612,26.5,1
2014060626,20.5,2
2014060626,21.0,5
2014060626,21.5,4
2014060626,22.0,9
2014060626,22.5,23
2014060626,23.0,35
2014060626,23.5,43
2014060626,24.0,40
2014060626,24.5,36
2014060626,25.0,16
2014060626,25.5,12
2014060626,26.0,6
2014060626,26.5,2
2014060626,27.0,1
2014060762,20.0,1
2014060762,21.0,1
2014060762,21.5,1
2014060762,22.0,9
2014060762,22.5,13
2014060762,23.0,41
2014060762,23.5,58
2014060762,24.0,53
2014060762,24.5,31
2014060762,25.0,22
2014060762,25.5,6
2014060762,26.0,3
2014060762,26.5,3
2014060762,27.0,1
2014061025,20.5,1
2014061025,21.0,3
2014061025,21.5,2
2014061025,22.0,11
2014061025,22.5,24
2014061025,23.0,57
2014061025,23.5,32
2014061025,24.0,47
2014061025,24.5,22
2014061025,25.0,23
2014061025,25.5,5
2014061025,26.0,4
2014061025,26.5,4
2014061026,20.5,2
2014061026,21.0,2
2014061026,21.5,4
2014061026,22.0,16
2014061026,22.5,29
2014061026,23.0,56
2014061026,23.5,49
2014061026,24.0,47
2014061026,24.5,21
2014061026,25.0,16
2014061026,25.5,5
2014061026,26.0,5
2014061047,21.0,2
2014061047,21.5,4
2014061047,22.0,5
2014061047,22.5,22
2014061047,23.0,67
2014061047,23.5,46
2014061047,24.0,45
2014061047,24.5,20
2014061047,25.0,22
2014061047,25.5,6
2014061047,26.0,5
2014061047,26.5,1
2014061047,27.0,1
2014061312,21.0,2
2014061312,21.5,2
2014061312,22.0,6
2014061312,22.5,31
2014061312,23.0,51
2014061312,23.5,69
2014061312,24.0,33
2014061312,24.5,35
2014061312,25.0,13
2014061312,25.5,5
2014061312,26.0,7
2014061312,26.5,2
2014061341,21.0,2
2014061341,21.5,8
2014061341,22.0,10
2014061341,22.5,24
2014061341,23.0,52
2014061341,23.5,59
2014061341,24.0,44
2014061341,24.5,22
2014061341,25.0,30
2014061341,25.5,9
2014061341,26.0,7
2014061341,26.5,1
2014061826,21.0,4
2014061826,21.5,5
2014061826,22.0,13
2014061826,22.5,28
2014061826,23.0,30
2014061826,23.5,49
2014061826,24.0,34
2014061826,24.5,32
2014061826,25.0,25
2014061826,25.5,11
2014061826,26.0,2
2014061826,27.0,1
2014061841,21.0,5
2014061841,21.5,2
2014061841,22.0,10
2014061841,22.5,22
2014061841,23.0,39
2014061841,23.5,51
2014061841,24.0,44
2014061841,24.5,28
2014061841,25.0,22
2014061841,25.5,14
2014061841,26.0,3
2014061841,26.5,1
2014062012,20.5,1
2014062012,21.0,4
2014062012,21.5,6
2014062012,22.0,13
2014062012,22.5,23
2014062012,23.0,51
2014062012,23.5,48
2014062012,24.0,36
2014062012,24.5,28
2014062012,25.0,19
2014062012,25.5,10
2014062012,26.0,2
2014062012,26.5,1
2014062026,21.0,2
2014062026,21.5,6
2014062026,22.0,14
2014062026,22.5,32
2014062026,23.0,42
2014062026,23.5,41
2014062026,24.0,41
2014062026,24.5,28
2014062026,25.0,16
2014062026,25.5,9
2014062526,20.0,1
2014062526,20.5,1
2014062526,21.0,1
2014062526,21.5,2
2014062526,22.0,18
2014062526,22.5,25
2014062526,23.0,28
2014062526,23.5,48
2014062526,24.0,34
2014062526,24.5,32
2014062526,25.0,28
2014062526,25.5,17
2014062526,26.0,3
2014062526,26.5,1
2014062528,21.0,2
2014062528,21.5,5
2014062528,22.0,15
2014062528,22.5,35
2014062528,23.0,34
2014062528,23.5,40
2014062528,24.0,46
2014062528,24.5,22
2014062528,25.0,15
2014062528,25.5,7
2014062528,26.0,3
2014062528,26.5,1
2014062528,27.0,1
2014062541,21.0,1
2014062541,21.5,6
2014062541,22.0,8
2014062541,22.5,22
2014062541,23.0,26
2014062541,23.5,38
2014062541,24.0,36
2014062541,24.5,28
2014062541,25.0,39
2014062541,25.5,17
2014062541,26.0,9
2014062541,26.5,1
2014062541,27.0,1
2014062541,27.5,2
2014062712,21.0,2
2014062712,21.5,1
2014062712,22.0,2
2014062712,22.5,26
2014062712,23.0,32
2014062712,23.5,37
2014062712,24.0,39
2014062712,24.5,37
2014062712,25.0,23
2014062712,25.5,11
2014062712,26.0,2
2014062712,26.5,1
2014062712,27.0,2
2014062712,28.0,1
2014062741,21.0,5
2014062741,21.5,4
2014062741,22.0,16
2014062741,22.5,27
2014062741,23.0,36
2014062741,23.5,30
2014062741,24.0,35
2014062741,24.5,33
2014062741,25.0,15
2014062741,25.5,12
2014062741,26.0,5
2014062741,27.0,1
2014062762,20.5,1
2014062762,21.0,1
2014062762,21.5,6
2014062762,22.0,14
2014062762,22.5,23
2014062762,23.0,35
2014062762,23.5,30
2014062762,24.0,38
2014062762,24.5,33
2014062762,25.0,18
2014062762,25.5,19
2014062762,26.0,3
2014062762,26.5,4
2014062762,27.0,2
2014062762,27.5,1
2015051926,22.0,1
2015051926,22.5,3
2015051926,23.0,5
2015051926,23.5,27
2015051926,24.0,28
2015051926,24.5,22
2015051926,25.0,24
2015051926,25.5,12
2015051926,26.0,7
2015051926,26.5,4
2015051926,28.0,1
2015051947,22.5,2
2015051947,23.0,17
2015051947,23.5,32
2015051947,24.0,34
2015051947,24.5,35
2015051947,25.0,34
2015051947,25.5,33
2015051947,26.0,31
2015051947,26.5,12
2015051947,27.0,5
2015051947,27.5,1
2015051947,28.0,1
2015051947,29.0,1
2015052212,22.5,1
2015052212,23.0,16
2015052212,23.5,52
2015052212,24.0,64
2015052212,24.5,25
2015052212,25.0,25
2015052212,25.5,14
2015052212,26.0,9
2015052212,26.5,3
2015052212,27.0,1
2015052241,22.5,8
2015052241,23.0,38
2015052241,23.5,43
2015052241,24.0,41
2015052241,24.5,34
2015052241,25.0,20
2015052241,25.5,11
2015052241,26.0,13
2015052241,26.5,2
2015052241,27.0,2
2015052241,27.5,1
2015052262,22.0,3
2015052262,22.5,8
2015052262,23.0,32
2015052262,23.5,58
2015052262,24.0,41
2015052262,24.5,43
2015052262,25.0,22
2015052262,25.5,11
2015052262,26.0,2
2015052262,26.5,4
2015052625,22.0,3
2015052625,22.5,15
2015052625,23.0,39
2015052625,23.5,40
2015052625,24.0,55
2015052625,24.5,31
2015052625,25.0,23
2015052625,25.5,10
2015052625,26.0,2
2015052625,26.5,3
2015052633,21.5,1
2015052633,22.0,3
2015052633,22.5,14
2015052633,23.0,46
2015052633,23.5,64
2015052633,24.0,52
2015052633,24.5,28
2015052633,25.0,18
2015052633,25.5,4
2015052633,26.0,4
2015052633,26.5,1
2015052647,21.5,1
2015052647,22.0,2
2015052647,22.5,12
2015052647,23.0,31
2015052647,23.5,51
2015052647,24.0,58
2015052647,24.5,36
2015052647,25.0,22
2015052647,25.5,9
2015052647,26.0,3
2015052647,26.5,3
2015052826,22.0,7
2015052826,22.5,12
2015052826,23.0,37
2015052826,23.5,61
2015052826,24.0,51
2015052826,24.5,26
2015052826,25.0,14
2015052826,25.5,9
2015052826,26.0,2
2015052826,26.5,3
2015052841,22.0,4
2015052841,22.5,12
2015052841,23.0,32
2015052841,23.5,48
2015052841,24.0,49
2015052841,24.5,26
2015052841,25.0,19
2015052841,25.5,12
2015052841,26.0,2
2015052841,26.5,1
2015052912,21.5,1
2015052912,22.0,2
2015052912,22.5,12
2015052912,23.0,35
2015052912,23.5,43
2015052912,24.0,53
2015052912,24.5,29
2015052912,25.0,19
2015052912,25.5,11
2015052912,26.0,1
2015052912,26.5,3
2015060325,21.5,1
2015060325,22.0,2
2015060325,22.5,11
2015060325,23.0,34
2015060325,23.5,56
2015060325,24.0,39
2015060325,24.5,39
2015060325,25.0,29
2015060325,25.5,11
2015060325,26.0,10
2015060325,26.5,1
2015060333,22.5,8
2015060333,23.0,44
2015060333,23.5,57
2015060333,24.0,61
2015060333,24.5,30
2015060333,25.0,15
2015060333,25.5,4
2015060333,26.0,6
2015060333,26.5,1
2015060333,27.0,1
2015060364,22.0,6
2015060364,22.5,27
2015060364,23.0,51
2015060364,23.5,49
2015060364,24.0,45
2015060364,24.5,27
2015060364,25.0,15
2015060364,25.5,6
2015060364,26.0,2
2015060364,26.5,1
2015060364,27.5,1
2015060526,21.5,1
2015060526,22.0,2
2015060526,22.5,20
2015060526,23.0,52
2015060526,23.5,45
2015060526,24.0,46
2015060526,24.5,28
2015060526,25.0,8
2015060526,25.5,6
2015060526,26.0,1
2015060526,27.0,1
2015060612,22.0,2
2015060612,22.5,9
2015060612,23.0,50
2015060612,23.5,57
2015060612,24.0,55
2015060612,24.5,33
2015060612,25.0,13
2015060612,25.5,10
2015060612,26.0,2
2015060612,26.5,1
2015060612,27.0,1
2015060641,21.5,1
2015060641,22.0,2
2015060641,22.5,8
2015060641,23.0,35
2015060641,23.5,55
2015060641,24.0,69
2015060641,24.5,39
2015060641,25.0,10
2015060641,25.5,7
2015060641,26.0,2
2015060641,26.5,2
2015060641,27.0,1
2015060912,22.0,1
2015060912,22.5,19
2015060912,23.0,37
2015060912,23.5,72
2015060912,24.0,60
2015060912,24.5,31
2015060912,25.0,14
2015060912,25.5,7
2015060912,26.0,1
2015060947,22.0,4
2015060947,22.5,17
2015060947,23.0,68
2015060947,23.5,62
2015060947,24.0,34
2015060947,24.5,27
2015060947,25.0,9
2015060947,25.5,3
2015060947,26.0,1
2015061225,21.5,5
2015061225,22.0,11
2015061225,22.5,30
2015061225,23.0,61
2015061225,23.5,58
2015061225,24.0,38
2015061225,24.5,16
2015061225,25.0,7
2015061225,25.5,1
2015061225,26.0,3
2015061225,26.5,1
2015061233,22.0,7
2015061233,22.5,19
2015061233,23.0,56
2015061233,23.5,69
2015061233,24.0,32
2015061233,24.5,24
2015061233,25.0,8
2015061233,25.5,6
2015061233,26.0,3
2015061233,26.5,2
2015061233,28.5,1
2015061326,20.5,1
2015061326,21.5,3
2015061326,22.0,11
2015061326,22.5,36
2015061326,23.0,54
2015061326,23.5,66
2015061326,24.0,21
2015061326,24.5,18
2015061326,25.0,3
2015061326,27.0,1
2015061612,21.5,1
2015061612,22.0,8
2015061612,22.5,19
2015061612,23.0,49
2015061612,23.5,55
2015061612,24.0,49
2015061612,24.5,20
2015061612,25.0,7
2015061612,25.5,10
2015061612,26.0,3
2015061612,26.5,2
2015061725,22.0,12
2015061725,22.5,18
2015061725,23.0,40
2015061725,23.5,51
2015061725,24.0,33
2015061725,24.5,32
2015061725,25.0,14
2015061725,25.5,7
2015061725,26.0,6
2015061725,26.5,4
2015061747,21.5,1
2015061747,22.0,12
2015061747,22.5,32
2015061747,23.0,53
2015061747,23.5,49
2015061747,24.0,36
2015061747,24.5,16
2015061747,25.0,14
2015061747,25.5,10
2015061747,26.0,6
2015061747,27.0,1
2015061926,21.5,4
2015061926,22.0,9
2015061926,22.5,21
2015061926,23.0,58
2015061926,23.5,65
2015061926,24.0,43
2015061926,24.5,19
2015061926,25.0,9
2015061926,25.5,3
2015061926,26.0,3
2015061926,26.5,1
2015061926,27.0,1
2015061941,21.5,1
2015061941,22.0,15
2015061941,22.5,26
2015061941,23.0,51
2015061941,23.5,44
2015061941,24.0,49
2015061941,24.5,22
2015061941,25.0,8
2015061941,25.5,3
2015061941,26.5,2
2015061951,21.5,1
2015061951,22.0,9
2015061951,22.5,29
2015061951,23.0,47
2015061951,23.5,40
2015061951,24.0,45
2015061951,24.5,30
2015061951,25.0,9
2015061951,25.5,3
2015061951,26.0,3
2015061951,26.5,3
2015061951,27.5,1
2015062312,21.5,8
2015062312,22.0,11
2015062312,22.5,24
2015062312,23.0,39
2015062312,23.5,47
2015062312,24.0,28
2015062312,24.5,20
2015062312,25.0,13
2015062312,25.5,16
2015062312,26.0,9
2015062312,26.5,1
2015062341,21.0,1
2015062341,21.5,4
2015062341,22.0,9
2015062341,22.5,25
2015062341,23.0,50
2015062341,23.5,47
2015062341,24.0,33
2015062341,24.5,25
2015062341,25.0,13
2015062341,25.5,2
2015062341,26.0,2
2015062341,26.5,2
2015062362,21.0,2
2015062362,21.5,5
2015062362,22.0,15
2015062362,22.5,27
2015062362,23.0,37
2015062362,23.5,42
2015062362,24.0,41
2015062362,24.5,21
2015062362,25.0,13
2015062362,25.5,10
2015062362,26.0,3
2015062362,26.5,4
2015062362,27.0,1
2015062547,20.5,2
2015062547,21.0,3
2015062547,21.5,12
2015062547,22.0,23
2015062547,22.5,38
2015062547,23.0,52
2015062547,23.5,43
2015062547,24.0,32
2015062547,24.5,11
2015062547,25.0,3
2015062547,25.5,5
2015062547,26.0,1
2015062547,26.5,2
2015062625,21.0,1
2015062625,21.5,10
2015062625,22.0,27
2015062625,22.5,40
2015062625,23.0,43
2015062625,23.5,41
2015062625,24.0,38
2015062625,24.5,17
2015062625,25.0,11
2015062625,25.5,7
2015062625,26.0,2
2015062625,26.5,1
2015062651,20.5,1
2015062651,21.0,8
2015062651,21.5,11
2015062651,22.0,23
2015062651,22.5,43
2015062651,23.0,53
2015062651,23.5,38
2015062651,24.0,35
2015062651,24.5,14
2015062651,25.0,10
2015062651,25.5,3
2015062651,26.0,1
2015062651,27.0,1
2015062651,27.5,1
2016050441,22.0,3
2016050441,22.5,6
2016050441,23.0,24
2016050441,23.5,26
2016050441,24.0,37
2016050441,24.5,22
2016050441,25.0,18
2016050441,25.5,19
2016050441,26.0,6
2016050441,26.5,3
2016050441,27.0,1
2016050441,27.5,1
2016051025,22.0,1
2016051025,22.5,3
2016051025,23.0,16
2016051025,23.5,41
2016051025,24.0,53
2016051025,24.5,35
2016051025,25.0,21
2016051025,25.5,27
2016051025,26.0,9
2016051025,26.5,4
2016051025,27.0,2
2016051033,22.5,3
2016051033,23.0,14
2016051033,23.5,41
2016051033,24.0,40
2016051033,24.5,41
2016051033,25.0,42
2016051033,25.5,21
2016051033,26.0,9
2016051033,26.5,4
2016051033,27.0,2
2016051047,22.0,2
2016051047,22.5,5
2016051047,23.0,19
2016051047,23.5,35
2016051047,24.0,47
2016051047,24.5,52
2016051047,25.0,30
2016051047,25.5,20
2016051047,26.0,8
2016051047,26.5,1
2016051047,27.0,2
2016051415,21.5,1
2016051415,22.5,2
2016051415,23.0,7
2016051415,23.5,22
2016051415,24.0,53
2016051415,24.5,53
2016051415,25.0,44
2016051415,25.5,23
2016051415,26.0,13
2016051415,26.5,2
2016051441,22.5,5
2016051441,23.0,19
2016051441,23.5,43
2016051441,24.0,48
2016051441,24.5,38
2016051441,25.0,39
2016051441,25.5,16
2016051441,26.0,7
2016051441,26.5,4
2016051441,27.0,1
2016051441,27.5,2
2016051441,29.5,1
2016051462,21.0,1
2016051462,22.0,4
2016051462,22.5,5
2016051462,23.0,20
2016051462,23.5,30
2016051462,24.0,54
2016051462,24.5,46
2016051462,25.0,30
2016051462,25.5,24
2016051462,26.0,9
2016051462,26.5,2
2016051462,27.5,1
2016051712,22.5,2
2016051712,23.0,18
2016051712,23.5,41
2016051712,24.0,59
2016051712,24.5,52
2016051712,25.0,42
2016051712,25.5,27
2016051712,26.0,5
2016051712,26.5,1
2016051712,27.0,1
2016051725,21.5,2
2016051725,22.0,3
2016051725,22.5,3
2016051725,23.0,19
2016051725,23.5,47
2016051725,24.0,54
2016051725,24.5,46
2016051725,25.0,23
2016051725,25.5,12
2016051725,26.0,12
2016051725,26.5,3
2016051725,27.0,1
2016051733,22.5,4
2016051733,23.0,26
2016051733,23.5,41
2016051733,24.0,55
2016051733,24.5,44
2016051733,25.0,33
2016051733,25.5,11
2016051733,26.0,8
2016052126,21.0,1
2016052126,22.0,1
2016052126,22.5,11
2016052126,23.0,26
2016052126,23.5,35
2016052126,24.0,46
2016052126,24.5,39
2016052126,25.0,34
2016052126,25.5,17
2016052126,26.0,9
2016052126,26.5,3
2016052126,27.0,1
2016052141,22.0,1
2016052141,22.5,1
2016052141,23.0,18
2016052141,23.5,28
2016052141,24.0,59
2016052141,24.5,61
2016052141,25.0,41
2016052141,25.5,23
2016052141,26.0,10
2016052141,26.5,5
2016052141,27.0,2
2016052141,27.5,1
2016052412,22.5,3
2016052412,23.0,19
2016052412,23.5,26
2016052412,24.0,57
2016052412,24.5,46
2016052412,25.0,49
2016052412,25.5,16
2016052412,26.0,10
2016052412,26.5,3
2016052433,22.0,2
2016052433,22.5,11
2016052433,23.0,22
2016052433,23.5,46
2016052433,24.0,59
2016052433,24.5,35
2016052433,25.0,24
2016052433,25.5,14
2016052433,26.0,6
2016052433,26.5,1
2016052615,22.5,2
2016052615,23.0,5
2016052615,23.5,20
2016052615,24.0,46
2016052615,24.5,55
2016052615,25.0,50
2016052615,25.5,22
2016052615,26.0,13
2016052615,26.5,1
2016052641,22.0,2
2016052641,22.5,8
2016052641,23.0,24
2016052641,23.5,39
2016052641,24.0,38
2016052641,24.5,48
2016052641,25.0,44
2016052641,25.5,21
2016052641,26.0,4
2016052641,27.0,1
2016052641,27.5,1
2016052662,21.5,1
2016052662,22.0,1
2016052662,22.5,5
2016052662,23.0,17
2016052662,23.5,41
2016052662,24.0,55
2016052662,24.5,42
2016052662,25.0,29
2016052662,25.5,18
2016052662,26.0,6
2016052662,26.5,3
2016052662,28.0,1
2016053100,22.0,1
2016053100,22.5,5
2016053100,23.0,25
2016053100,23.5,38
2016053100,24.0,70
2016053100,24.5,41
2016053100,25.0,22
2016053100,25.5,11
2016053100,26.0,3
2016053100,26.5,1
2016053126,21.0,1
2016053126,21.5,1
2016053126,22.0,6
2016053126,22.5,13
2016053126,23.0,32
2016053126,23.5,63
2016053126,24.0,46
2016053126,24.5,44
2016053126,25.0,17
2016053126,25.5,4
2016053126,26.0,2
2016053126,26.5,1
2016060141,21.0,1
2016060141,21.5,1
2016060141,22.0,1
2016060141,22.5,11
2016060141,23.0,20
2016060141,23.5,45
2016060141,24.0,60
2016060141,24.5,54
2016060141,25.0,24
2016060141,25.5,8
2016060141,26.0,4
2016060325,22.5,5
2016060325,23.0,19
2016060325,23.5,36
2016060325,24.0,72
2016060325,24.5,48
2016060325,25.0,25
2016060325,25.5,13
2016060325,26.0,3
2016060325,26.5,1
2016060325,27.0,1
2016060333,21.5,1
2016060333,22.0,2
2016060333,22.5,5
2016060333,23.0,29
2016060333,23.5,57
2016060333,24.0,66
2016060333,24.5,36
2016060333,25.0,22
2016060333,25.5,10
2016060333,26.0,7
2016060333,26.5,1
2016060333,27.0,2
2016060351,21.0,1
2016060351,21.5,1
2016060351,22.0,1
2016060351,22.5,9
2016060351,23.0,33
2016060351,23.5,55
2016060351,24.0,57
2016060351,24.5,38
2016060351,25.0,18
2016060351,25.5,9
2016060351,26.0,5
2016060351,26.5,1
2016060712,21.5,1
2016060712,22.0,4
2016060712,22.5,11
2016060712,23.0,28
2016060712,23.5,47
2016060712,24.0,61
2016060712,24.5,52
2016060712,25.0,31
2016060712,25.5,12
2016060712,26.0,5
2016060741,21.5,4
2016060741,22.0,2
2016060741,22.5,8
2016060741,23.0,25
2016060741,23.5,49
2016060741,24.0,65
2016060741,24.5,36
2016060741,25.0,27
2016060741,25.5,22
2016060741,26.0,5
2016060741,26.5,3
2016060915,21.5,1
2016060915,22.0,1
2016060915,22.5,9
2016060915,23.0,26
2016060915,23.5,38
2016060915,24.0,68
2016060915,24.5,47
2016060915,25.0,24
2016060915,25.5,12
2016060915,26.0,2
2016060915,26.5,3
2016060947,21.5,2
2016060947,22.0,3
2016060947,22.5,9
2016060947,23.0,22
2016060947,23.5,60
2016060947,24.0,63
2016060947,24.5,48
2016060947,25.0,34
2016060947,25.5,12
2016060947,26.0,6
2016060947,26.5,2
2016060947,27.5,1
2016061026,21.0,1
2016061026,22.0,3
2016061026,22.5,9
2016061026,23.0,27
2016061026,23.5,58
2016061026,24.0,56
2016061026,24.5,51
2016061026,25.0,25
2016061026,25.5,13
2016061026,26.0,3
2016061400,20.5,1
2016061400,21.0,1
2016061400,21.5,2
2016061400,22.0,9
2016061400,22.5,22
2016061400,23.0,33
2016061400,23.5,57
2016061400,24.0,39
2016061400,24.5,38
2016061400,25.0,23
2016061400,25.5,13
2016061412,21.0,2
2016061412,21.5,6
2016061412,22.0,6
2016061412,22.5,15
2016061412,23.0,25
2016061412,23.5,50
2016061412,24.0,56
2016061412,24.5,43
2016061412,25.0,28
2016061412,25.5,8
2016061412,26.0,4
2016061412,26.5,2
2016061412,27.0,1
2016061425,20.5,1
2016061425,21.0,2
2016061425,21.5,7
2016061425,22.0,8
2016061425,22.5,19
2016061425,23.0,40
2016061425,23.5,44
2016061425,24.0,49
2016061425,24.5,37
2016061425,25.0,25
2016061425,25.5,7
2016061425,26.0,2
2016061425,26.5,2
2016061625,21.5,2
2016061625,22.0,9
2016061625,22.5,15
2016061625,23.0,24
2016061625,23.5,39
2016061625,24.0,48
2016061625,24.5,48
2016061625,25.0,22
2016061625,25.5,11
2016061625,26.0,2
2016061625,26.5,2
2016061625,27.0,3
2016061641,21.0,1
2016061641,21.5,1
2016061641,22.0,3
2016061641,22.5,13
2016061641,23.0,35
2016061641,23.5,42
2016061641,24.0,47
2016061641,24.5,42
2016061641,25.0,26
2016061641,25.5,9
2016061641,26.0,4
2016061641,26.5,2
2016062100,20.5,3
2016062100,21.0,10
2016062100,21.5,15
2016062100,22.0,18
2016062100,22.5,23
2016062100,23.0,26
2016062100,23.5,37
2016062100,24.0,38
2016062100,24.5,33
2016062100,25.0,14
2016062100,25.5,14
2016062100,26.0,4
2016062100,26.5,1
2016062100,27.0,1
2016062125,20.5,1
2016062125,21.0,3
2016062125,21.5,14
2016062125,22.0,25
2016062125,22.5,27
2016062125,23.0,31
2016062125,23.5,43
2016062125,24.0,34
2016062125,24.5,35
2016062125,25.0,24
2016062125,25.5,14
2016062125,26.0,1
2016062125,26.5,3
2016062125,27.0,1
2016062141,20.5,4
2016062141,21.0,8
2016062141,21.5,17
2016062141,22.0,17
2016062141,22.5,27
2016062141,23.0,39
2016062141,23.5,40
2016062141,24.0,47
2016062141,24.5,25
2016062141,25.0,21
2016062141,25.5,9
2016062141,26.0,5
2016062141,26.5,1
2016062141,27.0,2
2016062415,20.0,1
2016062415,21.0,2
2016062415,21.5,2
2016062415,22.0,10
2016062415,22.5,9
2016062415,23.0,28
2016062415,23.5,26
2016062415,24.0,44
2016062415,24.5,31
2016062415,25.0,26
2016062415,25.5,12
2016062415,26.0,8
2016062415,26.5,2
2016062426,20.0,1
2016062426,20.5,1
